hisse,fark,adet2,tks2,tip,donem,yukleme
ERCB,-3167641,3687815,39113273,fon,2026_02,2026-04-18 13:53
ASTOR,-3266828,14964750,366896261,fon,2026_02,2026-04-18 13:53
MERIT,-3471312,2349537,329748900,fon,2026_02,2026-04-18 13:53
BUCIM,-3638261,38547179,1292638065,fon,2026_02,2026-04-18 13:53
DGNMO,-3761032,16518025,327634635,fon,2026_02,2026-04-18 13:53
HUNER,-4938559,149261,670137934,fon,2026_02,2026-04-18 13:53
QUAGR,-5117227,308161417,1773200000,fon,2026_02,2026-04-18 13:53
SUWEN,-5516778,101254109,365687500,fon,2026_02,2026-04-18 13:53
FENER,-5613842,83209,2772321468,fon,2026_02,2026-04-18 13:53
ALTNY,-5833475,66283544,399885115,fon,2026_02,2026-04-18 13:53
BERA,-5914316,8623582,491964370,fon,2026_02,2026-04-18 13:53
LIDFA,-5946735,43425991,458180545,fon,2026_02,2026-04-18 13:53
GARAN,-6014138,116882602,2454957798,fon,2026_02,2026-04-18 13:53
KATMR,-6428562,25386401,1980989998,fon,2026_02,2026-04-18 13:53
DARDL,-6439055,15248314,1753442695,fon,2026_02,2026-04-18 13:53
MARTI,-6486843,46093805,650112403,fon,2026_02,2026-04-18 13:53
AKSA,-6714165,146166604,1503650642,fon,2026_02,2026-04-18 13:53
HALKB,-6981401,82223258,6546422780,fon,2026_02,2026-04-18 13:53
UCAYM,-7575990,89483,60000000,fon,2026_02,2026-04-18 13:53
ESCOM,-7914103,32987026,463831670,fon,2026_02,2026-04-18 13:53
TUKAS,-8301696,22901293,4499995929,fon,2026_02,2026-04-18 13:53
MAVI,-8558389,81878546,576779312,fon,2026_02,2026-04-18 13:53
EUREN,-8619982,45110543,1040132637,fon,2026_02,2026-04-18 13:53
SNGYO,-8698384,266171488,3607173097,fon,2026_02,2026-04-18 13:53
PAHOL,-8810554,37197160,3999999979,fon,2026_02,2026-04-18 13:53
TATEN,-9058727,98725912,347799724,fon,2026_02,2026-04-18 13:53
SKBNK,-9121008,37309622,2498877855,fon,2026_02,2026-04-18 13:53
INFO,-9149519,260710689,767463337,fon,2026_02,2026-04-18 13:53
DOHOL,-9823362,92702033,984706978,fon,2026_02,2026-04-18 13:53
VAKBN,-10085588,103668105,8046896130,fon,2026_02,2026-04-18 13:53
GLYHO,-10257715,375432571,1949290631,fon,2026_02,2026-04-18 13:53
FROTO,-10862076,37722098,625119847,fon,2026_02,2026-04-18 13:53
KLGYO,-11180891,94682809,689399869,fon,2026_02,2026-04-18 13:53
ANSGR,-11202240,155057064,1564416026,fon,2026_02,2026-04-18 13:53
DSTKF,-11639172,52559557,84533333,fon,2026_02,2026-04-18 13:53
AEFES,-11776387,164066449,2028860053,fon,2026_02,2026-04-18 13:53
TRALT,-12990494,58770059,952269019,fon,2026_02,2026-04-18 13:53
DMRGD,-16795563,386114115,1277294592,fon,2026_02,2026-04-18 13:53
ESEN,-24102970,1290016,682499950,fon,2026_02,2026-04-18 13:53
ALBRK,-26458138,106362203,1050739765,fon,2026_02,2026-04-18 13:53
YKBNK,-28992132,548968118,4705620952,fon,2026_02,2026-04-18 13:53
AKFGY,-31618621,146814161,3457819313,fon,2026_02,2026-04-18 13:53
AKBNK,-34815036,413336069,3059320211,fon,2026_02,2026-04-18 13:53
TEHOL,-66267752,252917330,1967930261,fon,2026_02,2026-04-18 13:53
ISCTR,-97624088,1273890579,8880396856,fon,2026_02,2026-04-18 13:53
ADESE,-879758398,81111961,4687131701,fon,2026_02,2026-04-18 13:53
GENIL,138213651,147950201,1289069985,emeklilik,2026_02,2026-04-18 13:53
SASA,51674161,100974051,25700419936,emeklilik,2026_02,2026-04-18 13:53
BIGCH,49131128,62282945,368932945,emeklilik,2026_02,2026-04-18 13:53
KRDMD,41697730,244148773,780216365,emeklilik,2026_02,2026-04-18 13:53
AKFGY,38069152,523511148,3457819313,emeklilik,2026_02,2026-04-18 13:53
PSGYO,27231730,120618021,2954231556,emeklilik,2026_02,2026-04-18 13:53
CANTE,22810353,71384033,8608815637,emeklilik,2026_02,2026-04-18 13:53
EKGYO,19975689,478605090,1925107366,emeklilik,2026_02,2026-04-18 13:53
VAKBN,12292884,99398145,8046896130,emeklilik,2026_02,2026-04-18 13:53
TURSG,11390620,574735819,7907296076,emeklilik,2026_02,2026-04-18 13:53
EMPAE,10640000,10640000,38000000,emeklilik,2026_02,2026-04-18 13:53
TUPRS,8891083,66740620,902334139,emeklilik,2026_02,2026-04-18 13:53
TSPOR,8661702,22662499,3674975174,emeklilik,2026_02,2026-04-18 13:53
SNGYO,8382253,121329758,3607173097,emeklilik,2026_02,2026-04-18 13:53
DOHOL,7715864,233680667,984706978,emeklilik,2026_02,2026-04-18 13:53
TTKOM,7109240,57484523,524999999,emeklilik,2026_02,2026-04-18 13:53
OYAKC,7059351,63604817,4656879379,emeklilik,2026_02,2026-04-18 13:53
AKSGY,6533454,36867012,1628451947,emeklilik,2026_02,2026-04-18 13:53
TSKB,5566296,206610660,1516591673,emeklilik,2026_02,2026-04-18 13:53
KZBGY,4966073,7076476,1959999915,emeklilik,2026_02,2026-04-18 13:53
ISFIN,4936488,97309811,310154523,emeklilik,2026_02,2026-04-18 13:53
CIMSA,4017547,56495047,488404404,emeklilik,2026_02,2026-04-18 13:53
ENERY,3878041,9665639,2420687469,emeklilik,2026_02,2026-04-18 13:53
ANSGR,3736096,223400799,1564416026,emeklilik,2026_02,2026-04-18 13:53
ISMEN,3367178,46429990,467723147,emeklilik,2026_02,2026-04-18 13:53
ASELS,3175152,80402577,1178597817,emeklilik,2026_02,2026-04-18 13:53
KATMR,3000000,8000000,1980989998,emeklilik,2026_02,2026-04-18 13:53
ISGYO,2898064,152895921,531312439,emeklilik,2026_02,2026-04-18 13:53
GWIND,2820870,22147210,179165491,emeklilik,2026_02,2026-04-18 13:53
GARAN,2504742,78627022,2454957798,emeklilik,2026_02,2026-04-18 13:53
ALVES,2500000,2501000,1159999780,emeklilik,2026_02,2026-04-18 13:53
BALSU,2496608,32156276,278000000,emeklilik,2026_02,2026-04-18 13:53
SOKM,2444144,8388948,448708248,emeklilik,2026_02,2026-04-18 13:53
KCAER,2224959,27173783,496494775,emeklilik,2026_02,2026-04-18 13:53
BIMAS,2109383,40558899,436214016,emeklilik,2026_02,2026-04-18 13:53
KTLEV,2002605,13974803,1288500000,emeklilik,2026_02,2026-04-18 13:53
YUNSA,1971297,3761508,202164056,emeklilik,2026_02,2026-04-18 13:53
ATATR,1954435,1954435,280000000,emeklilik,2026_02,2026-04-18 13:53
KRVGD,1935265,115061283,596159766,emeklilik,2026_02,2026-04-18 13:53
INDES,1715995,28840946,462749767,emeklilik,2026_02,2026-04-18 13:53
LMKDC,1566192,30741151,155929999,emeklilik,2026_02,2026-04-18 13:53
ALTNY,1457301,22389774,399885115,emeklilik,2026_02,2026-04-18 13:53
GESAN,1312687,6298862,141759180,emeklilik,2026_02,2026-04-18 13:53
MANAS,1200000,3899878,255704000,emeklilik,2026_02,2026-04-18 13:53
HTTBT,1019671,15046275,82805422,emeklilik,2026_02,2026-04-18 13:53
KLKIM,953459,6170775,138383655,emeklilik,2026_02,2026-04-18 13:53
EGPRO,892000,2634739,175170570,emeklilik,2026_02,2026-04-18 13:53
ARASE,890574,11269592,49999991,emeklilik,2026_02,2026-04-18 13:53
GUBRF,875650,18226899,85359737,emeklilik,2026_02,2026-04-18 13:53
KARSN,841238,2706238,827827039,emeklilik,2026_02,2026-04-18 13:53
CEMTS,728394,1445263,233425986,emeklilik,2026_02,2026-04-18 13:53
ENJSA,639464,55033145,236209270,emeklilik,2026_02,2026-04-18 13:53
AFYON,605000,33266445,399992258,emeklilik,2026_02,2026-04-18 13:53
LOGO,551606,7754720,74328248,emeklilik,2026_02,2026-04-18 13:53
AKHAN,512607,512607,54700000,emeklilik,2026_02,2026-04-18 13:53
CWENE,491378,3396380,530758241,emeklilik,2026_02,2026-04-18 13:53
NETCD,484000,484000,40000000,emeklilik,2026_02,2026-04-18 13:53
NTGAZ,435718,57275824,276000000,emeklilik,2026_02,2026-04-18 13:53
ODAS,422699,43791514,1113798031,emeklilik,2026_02,2026-04-18 13:53
AKFYE,420589,909581,551782160,emeklilik,2026_02,2026-04-18 13:53
ALCTL,402374,1071443,13543218,emeklilik,2026_02,2026-04-18 13:53
CVKMD,400000,450000,461999787,emeklilik,2026_02,2026-04-18 13:53
GRSEL,391826,3052350,29650000,emeklilik,2026_02,2026-04-18 13:53
BASGZ,388540,44584457,174999999,emeklilik,2026_02,2026-04-18 13:53
GOKNR,387983,11379662,178040711,emeklilik,2026_02,2026-04-18 13:53
ZOREN,340934,3728694,2681244194,emeklilik,2026_02,2026-04-18 13:53
EUPWR,335282,12318465,199610525,emeklilik,2026_02,2026-04-18 13:53
KRDMA,288956,6183071,240300917,emeklilik,2026_02,2026-04-18 13:53
AYDEM,280792,3604814,130000000,emeklilik,2026_02,2026-04-18 13:53
BOBET,232291,2758743,113999998,emeklilik,2026_02,2026-04-18 13:53
KLYPV,201424,537093,46334639,emeklilik,2026_02,2026-04-18 13:53
FONET,201421,14592064,577082984,emeklilik,2026_02,2026-04-18 13:53
EPLAS,200000,2300000,190491857,emeklilik,2026_02,2026-04-18 13:53
MRGYO,198992,364819,1753202571,emeklilik,2026_02,2026-04-18 13:53
AZTEK,194877,8236663,279000000,emeklilik,2026_02,2026-04-18 13:53
DEVA,184500,184500,199971824,emeklilik,2026_02,2026-04-18 13:53
TRGYO,170777,8270132,251573369,emeklilik,2026_02,2026-04-18 13:53
ESEN,157441,1440974,682499950,emeklilik,2026_02,2026-04-18 13:53
HUNER,143052,1113428,670137934,emeklilik,2026_02,2026-04-18 13:53
BRISA,139487,1669042,31247472,emeklilik,2026_02,2026-04-18 13:53
MAGEN,130010,2177043,719512140,emeklilik,2026_02,2026-04-18 13:53
ZTLRFF,127000,127000,3480000,emeklilik,2026_02,2026-04-18 13:53
SMRTG,116996,2566279,664164672,emeklilik,2026_02,2026-04-18 13:53
MOGAN,115204,815668,262635000,emeklilik,2026_02,2026-04-18 13:53
MOBTL,114016,9774845,207999999,emeklilik,2026_02,2026-04-18 13:53
PAPIL,110000,5921149,206247674,emeklilik,2026_02,2026-04-18 13:53
CATES,109197,156350,33050000,emeklilik,2026_02,2026-04-18 13:53
TTRAK,101340,1483782,24967158,emeklilik,2026_02,2026-04-18 13:53
ATATP,99953,1215345,18809999,emeklilik,2026_02,2026-04-18 13:53
TRENJ,97000,360568,98018735,emeklilik,2026_02,2026-04-18 13:53
VAKFA,88475,1787488,224999701,emeklilik,2026_02,2026-04-18 13:53
CONSE,86665,804252,377854899,emeklilik,2026_02,2026-04-18 13:53
TATEN,78982,582093,347799724,emeklilik,2026_02,2026-04-18 13:53
KFEIN,78527,5269962,150306170,emeklilik,2026_02,2026-04-18 13:53
ATAKP,69436,2926007,28224000,emeklilik,2026_02,2026-04-18 13:53
FRIGO,68192,88801,263258455,emeklilik,2026_02,2026-04-18 13:53
EDATA,68078,3254244,160065395,emeklilik,2026_02,2026-04-18 13:53
EFOR,67739,3245812,670679994,emeklilik,2026_02,2026-04-18 13:53
PAGYO,66479,512715,57781202,emeklilik,2026_02,2026-04-18 13:53
YEOTK,65000,960133,160933198,emeklilik,2026_02,2026-04-18 13:53
REEDR,63916,18030551,632419525,emeklilik,2026_02,2026-04-18 13:53
NATEN,63551,619772,309375000,emeklilik,2026_02,2026-04-18 13:53
OZSUB,62179,570381,42499126,emeklilik,2026_02,2026-04-18 13:53
PENTA,62040,4819717,181070136,emeklilik,2026_02,2026-04-18 13:53
TKFEN,60512,405347,230848007,emeklilik,2026_02,2026-04-18 13:53
AVOD,46438,90464,253604577,emeklilik,2026_02,2026-04-18 13:53
KORDS,42000,232113,65421451,emeklilik,2026_02,2026-04-18 13:53
AKENR,41102,382274,385189146,emeklilik,2026_02,2026-04-18 13:53
KRONT,37980,5565576,116892885,emeklilik,2026_02,2026-04-18 13:53
MTRKS,34027,3685329,43633165,emeklilik,2026_02,2026-04-18 13:53
DARDL,32700,257246,1753442695,emeklilik,2026_02,2026-04-18 13:53
ORCAY,32261,53723,150197341,emeklilik,2026_02,2026-04-18 13:53
EKSUN,31068,61085,171792833,emeklilik,2026_02,2026-04-18 13:53
DMRGD,31012,6727933,1277294592,emeklilik,2026_02,2026-04-18 13:53
ZRGYO,30721,7646974,1173404997,emeklilik,2026_02,2026-04-18 13:53
SELVA,29920,251151,747897737,emeklilik,2026_02,2026-04-18 13:53
ALGYO,26998,252246,989338262,emeklilik,2026_02,2026-04-18 13:53
BIGEN,26706,192859,115500000,emeklilik,2026_02,2026-04-18 13:53
KLGYO,25562,2173851,689399869,emeklilik,2026_02,2026-04-18 13:53
ENDAE,25547,183022,123506828,emeklilik,2026_02,2026-04-18 13:53
DESPC,25463,1677608,16023700,emeklilik,2026_02,2026-04-18 13:53
SKTAS,25000,775003,332865443,emeklilik,2026_02,2026-04-18 13:53
SMART,24732,1193440,29737499,emeklilik,2026_02,2026-04-18 13:53
PENGD,24596,47841,171069968,emeklilik,2026_02,2026-04-18 13:53
SRVGY,23940,1382547,812499687,emeklilik,2026_02,2026-04-18 13:53
ECOGR,23128,178364,110000000,emeklilik,2026_02,2026-04-18 13:53
HLGYO,23113,209157,1075198517,emeklilik,2026_02,2026-04-18 13:53
VBTYZ,21794,5043293,56160000,emeklilik,2026_02,2026-04-18 13:53
ARENA,20554,3069858,66996461,emeklilik,2026_02,2026-04-18 13:53
KAREL,19318,9312849,329659497,emeklilik,2026_02,2026-04-18 13:53
PNSUT,18802,41718,128323851,emeklilik,2026_02,2026-04-18 13:53
OBASE,18235,460588,14924000,emeklilik,2026_02,2026-04-18 13:53
RYGYO,18111,155311,770588057,emeklilik,2026_02,2026-04-18 13:53
ZPBDLF,18000,3470145,8240000,emeklilik,2026_02,2026-04-18 13:53
TATGD,17937,79070,119286243,emeklilik,2026_02,2026-04-18 13:53
PETUN,17515,34799,134673118,emeklilik,2026_02,2026-04-18 13:53
SOKE,17207,33940,126999996,emeklilik,2026_02,2026-04-18 13:53
VESTL,17066,15178476,295447203,emeklilik,2026_02,2026-04-18 13:53
PINSU,15998,31201,101635846,emeklilik,2026_02,2026-04-18 13:53
ALFAS,15858,122279,84639559,emeklilik,2026_02,2026-04-18 13:53
CEMZY,15501,67107,124119970,emeklilik,2026_02,2026-04-18 13:53
BESLR,15243,290624,658098036,emeklilik,2026_02,2026-04-18 13:53
ZEDUR,15146,112944,69899992,emeklilik,2026_02,2026-04-18 13:53
ZGYO,15122,15122,84500000,emeklilik,2026_02,2026-04-18 13:53
MERKO,14594,28715,101104700,emeklilik,2026_02,2026-04-18 13:53
DGATE,14267,1231394,15227271,emeklilik,2026_02,2026-04-18 13:53
OYLUM,12149,23586,80937367,emeklilik,2026_02,2026-04-18 13:53
ULUUN,11966,102340,290523352,emeklilik,2026_02,2026-04-18 13:53
AGESA,11809,906703,35829553,emeklilik,2026_02,2026-04-18 13:53
GLYHO,11000,34767121,1949290631,emeklilik,2026_02,2026-04-18 13:53
BORSK,10766,97138,279999879,emeklilik,2026_02,2026-04-18 13:53
ARZUM,10415,17419,400949823,emeklilik,2026_02,2026-04-18 13:53
AKSUE,9554,86454,56376184,emeklilik,2026_02,2026-04-18 13:53
AKFIS,8243,177717,66841328,emeklilik,2026_02,2026-04-18 13:53
GLCVY,8242,156459,26400000,emeklilik,2026_02,2026-04-18 13:53
AYEN,8227,64484,55531320,emeklilik,2026_02,2026-04-18 13:53
SEGMN,8138,15820,80999980,emeklilik,2026_02,2026-04-18 13:53
DURKN,7748,15088,42500000,emeklilik,2026_02,2026-04-18 13:53
KRSTL,7517,60708,183664642,emeklilik,2026_02,2026-04-18 13:53
FADE,7437,14701,42347497,emeklilik,2026_02,2026-04-18 13:53
FORTE,7281,482349,21999999,emeklilik,2026_02,2026-04-18 13:53
ELITE,7146,14110,44650000,emeklilik,2026_02,2026-04-18 13:53
GMTAS,7092,14325,298687813,emeklilik,2026_02,2026-04-18 13:53
ALKLC,5994,36903,45382467,emeklilik,2026_02,2026-04-18 13:53
YGGYO,5841,48408,240625741,emeklilik,2026_02,2026-04-18 13:53
CRFSA,4954,24262,18312793,emeklilik,2026_02,2026-04-18 13:53
VANGD,4515,8502,24374995,emeklilik,2026_02,2026-04-18 13:53
ERSU,4272,8360,31755894,emeklilik,2026_02,2026-04-18 13:53
ARMGD,3850,186086,54996000,emeklilik,2026_02,2026-04-18 13:53
DCTTR,3712,7353,157328724,emeklilik,2026_02,2026-04-18 13:53
ADGYO,3452,22520,379654333,emeklilik,2026_02,2026-04-18 13:53
PKART,2540,122037,11048497,emeklilik,2026_02,2026-04-18 13:53
KTSKR,2456,4846,14691795,emeklilik,2026_02,2026-04-18 13:53
EGGUB,2200,554786,75862197,emeklilik,2026_02,2026-04-18 13:53
KIMMR,1599,3191,75000000,emeklilik,2026_02,2026-04-18 13:53
MOPAS,1506,2914,57330000,emeklilik,2026_02,2026-04-18 13:53
NETAS,1412,881548,31783484,emeklilik,2026_02,2026-04-18 13:53
GUNDG,1363,3671,18968972,emeklilik,2026_02,2026-04-18 13:53
PAMEL,1289,10789,21533681,emeklilik,2026_02,2026-04-18 13:53
MEPET,1049,2108,73940585,emeklilik,2026_02,2026-04-18 13:53
OFSYM,1016,8189,22749998,emeklilik,2026_02,2026-04-18 13:53
BIZIM,653,12872,27601626,emeklilik,2026_02,2026-04-18 13:53
SANKO,521,1036,37499197,emeklilik,2026_02,2026-04-18 13:53
TGSAS,300,595,12348294,emeklilik,2026_02,2026-04-18 13:53
LYDYE,171,1044,1391287,emeklilik,2026_02,2026-04-18 13:53
PSDTC,148,296,6599991,emeklilik,2026_02,2026-04-18 13:53
INTEM,64,126,9428747,emeklilik,2026_02,2026-04-18 13:53
PEKGY,0,1040713,4685233406,emeklilik,2026_02,2026-04-18 13:53
BRLSM,0,19308,108025075,emeklilik,2026_02,2026-04-18 13:53
BRSAN,0,10943,35912460,emeklilik,2026_02,2026-04-18 13:53
ISSEN,0,3,107411517,emeklilik,2026_02,2026-04-18 13:53
IZMDC,0,150000,723225318,emeklilik,2026_02,2026-04-18 13:53
JANTS,0,2,207512786,emeklilik,2026_02,2026-04-18 13:53
BRYAT,0,1103,10264685,emeklilik,2026_02,2026-04-18 13:53
AVGYO,0,16446,111590302,emeklilik,2026_02,2026-04-18 13:53
KARTN,0,1,72781126,emeklilik,2026_02,2026-04-18 13:53
QNBTR,0,2,2571745911,emeklilik,2026_02,2026-04-18 13:53
QUAGR,0,632605,1773200000,emeklilik,2026_02,2026-04-18 13:53
RALYH,0,88,176370972,emeklilik,2026_02,2026-04-18 13:53
APBDLF,0,12660402,14400000,emeklilik,2026_02,2026-04-18 13:53
APMDLF,0,1300000,12300000,emeklilik,2026_02,2026-04-18 13:53
RYSAS,0,9,1504020937,emeklilik,2026_02,2026-04-18 13:53
SAFKR,0,0,139406162,emeklilik,2026_02,2026-04-18 13:53
SANEL,0,2790,18112451,emeklilik,2026_02,2026-04-18 13:53
AHSGY,0,50595,184999889,emeklilik,2026_02,2026-04-18 13:53
KGYO,0,75796,767895148,emeklilik,2026_02,2026-04-18 13:53
ENPRA,0,4,15294299,emeklilik,2026_02,2026-04-18 13:53
SEGYO,0,49450,203351321,emeklilik,2026_02,2026-04-18 13:53
AKMGY,0,733,21568998,emeklilik,2026_02,2026-04-18 13:53
SKBNK,0,521724,2498877855,emeklilik,2026_02,2026-04-18 13:53
ERBOS,0,0,15899843,emeklilik,2026_02,2026-04-18 13:53
KLSER,0,47131,109457566,emeklilik,2026_02,2026-04-18 13:53
ERCB,0,1,39113273,emeklilik,2026_02,2026-04-18 13:53
KMPUR,0,57302,132432524,emeklilik,2026_02,2026-04-18 13:53
KONTR,0,827971,936038762,emeklilik,2026_02,2026-04-18 13:53
CLEBI,0,12,5490178,emeklilik,2026_02,2026-04-18 13:53
ESCAR,0,297284,101933690,emeklilik,2026_02,2026-04-18 13:53
KRGYO,0,53665,275246747,emeklilik,2026_02,2026-04-18 13:53
TDGYO,0,12777,59898213,emeklilik,2026_02,2026-04-18 13:53
TEZOL,0,1,139999972,emeklilik,2026_02,2026-04-18 13:53
ARTMS,0,18,24199999,emeklilik,2026_02,2026-04-18 13:53
EUREN,0,1,1040132637,emeklilik,2026_02,2026-04-18 13:53
TNZTP,0,171160,87499950,emeklilik,2026_02,2026-04-18 13:53
EYGYO,0,60053,362859667,emeklilik,2026_02,2026-04-18 13:53
BEGYO,0,67784,290000000,emeklilik,2026_02,2026-04-18 13:53
TSGYO,0,1582629,266499982,emeklilik,2026_02,2026-04-18 13:53
BERA,0,309,491964370,emeklilik,2026_02,2026-04-18 13:53
AGXAAC,0,33704632,36193521,emeklilik,2026_02,2026-04-18 13:53
KZGYO,0,12293,49999978,emeklilik,2026_02,2026-04-18 13:53
LIDER,0,250000,279500000,emeklilik,2026_02,2026-04-18 13:53
LILAK,0,140236,260252705,emeklilik,2026_02,2026-04-18 13:53
TURGG,0,5848,32042988,emeklilik,2026_02,2026-04-18 13:53
LINK,0,261604,18231985,emeklilik,2026_02,2026-04-18 13:53
AGYO,0,10296,129036460,emeklilik,2026_02,2026-04-18 13:53
UNLU,0,100000,102181558,emeklilik,2026_02,2026-04-18 13:53
UZEL,0,15000,26329793,emeklilik,2026_02,2026-04-18 13:53
FZLGY,0,63869,398427644,emeklilik,2026_02,2026-04-18 13:53
ASGYO,0,44198,165000000,emeklilik,2026_02,2026-04-18 13:53
GEDIK,0,3900000,983076857,emeklilik,2026_02,2026-04-18 13:53
ASUZU,0,17537,41130807,emeklilik,2026_02,2026-04-18 13:53
MEGMT,0,1000,72749986,emeklilik,2026_02,2026-04-18 13:53
VRGYO,0,151503,597693904,emeklilik,2026_02,2026-04-18 13:53
YAYLA,0,6585,39874966,emeklilik,2026_02,2026-04-18 13:53
DGGYO,0,4088,280709437,emeklilik,2026_02,2026-04-18 13:53
BINBN,0,341395,17000000,emeklilik,2026_02,2026-04-18 13:53
YIGIT,0,75400,74999975,emeklilik,2026_02,2026-04-18 13:53
MHRGY,0,75616,310499991,emeklilik,2026_02,2026-04-18 13:53
YYAPI,0,261490,1705025550,emeklilik,2026_02,2026-04-18 13:53
MNDTR,0,120000,910071938,emeklilik,2026_02,2026-04-18 13:53
DOFRB,0,845391,45000000,emeklilik,2026_02,2026-04-18 13:53
BINHO,0,357,488884380,emeklilik,2026_02,2026-04-18 13:53
GOODY,0,1699328,132804473,emeklilik,2026_02,2026-04-18 13:53
MSGYO,0,32262,169650150,emeklilik,2026_02,2026-04-18 13:53
ASYAB,0,7350000,477899601,emeklilik,2026_02,2026-04-18 13:53
GSDHO,0,1,999994969,emeklilik,2026_02,2026-04-18 13:53
DZGYO,0,23518,399777846,emeklilik,2026_02,2026-04-18 13:53
BLCYT,0,2,49088907,emeklilik,2026_02,2026-04-18 13:53
NTHOL,0,10001,485479112,emeklilik,2026_02,2026-04-18 13:53
NUGYO,0,45897,324943976,emeklilik,2026_02,2026-04-18 13:53
NUHCM,0,12448,33163299,emeklilik,2026_02,2026-04-18 13:53
ECZYT,0,1,45880511,emeklilik,2026_02,2026-04-18 13:53
HEKTS,0,3333910,3946424642,emeklilik,2026_02,2026-04-18 13:53
ATAGY,0,6897,45670114,emeklilik,2026_02,2026-04-18 13:53
EDIP,0,105545,36468204,emeklilik,2026_02,2026-04-18 13:53
ANELE,0,7841,151405542,emeklilik,2026_02,2026-04-18 13:53
HURGZ,0,2,220784167,emeklilik,2026_02,2026-04-18 13:53
ICBCT,0,1,216761845,emeklilik,2026_02,2026-04-18 13:53
IDGYO,0,25195,119234999,emeklilik,2026_02,2026-04-18 13:53
OTTO,0,5000,5824438,emeklilik,2026_02,2026-04-18 13:53
IEYHO,0,345,541032947,emeklilik,2026_02,2026-04-18 13:53
EGEEN,0,101,1137161,emeklilik,2026_02,2026-04-18 13:53
OZGYO,0,87893,490916869,emeklilik,2026_02,2026-04-18 13:53
INGRM,0,44461,14969536,emeklilik,2026_02,2026-04-18 13:53
OZYSR,0,247,40488000,emeklilik,2026_02,2026-04-18 13:53
EGEGY,0,16477,69140000,emeklilik,2026_02,2026-04-18 13:53
PAHOL,0,30462029,3999999979,emeklilik,2026_02,2026-04-18 13:53
INVEO,0,1184166,998999954,emeklilik,2026_02,2026-04-18 13:53
PASEU,0,217065,215295868,emeklilik,2026_02,2026-04-18 13:53
KOCMT,0,18324,587485478,emeklilik,2026_02,2026-04-18 13:53
BORLS,0,1,308652686,emeklilik,2026_02,2026-04-18 13:53
DESA,-1,5,171107590,emeklilik,2026_02,2026-04-18 13:53
MARMR,-2,1,961218727,emeklilik,2026_02,2026-04-18 13:53
KUYAS,-1224,62633,398957788,emeklilik,2026_02,2026-04-18 13:53
YATAS,-2471,7735851,94866488,emeklilik,2026_02,2026-04-18 13:53
KLSYN,-2805,27765,107854952,emeklilik,2026_02,2026-04-18 13:53
SURGY,-2900,34653,44999990,emeklilik,2026_02,2026-04-18 13:53
DSTKF,-3626,126888,84533333,emeklilik,2026_02,2026-04-18 13:53
PNLSN,-4592,196827,34752383,emeklilik,2026_02,2026-04-18 13:53
POLHO,-5001,582824,164140074,emeklilik,2026_02,2026-04-18 13:53
ARFYE,-5801,82146,47000000,emeklilik,2026_02,2026-04-18 13:53
BANVT,-6832,1216708,36961044,emeklilik,2026_02,2026-04-18 13:53
MERCN,-9100,41900,74389005,emeklilik,2026_02,2026-04-18 13:53
ULKER,-14688,6569610,338855989,emeklilik,2026_02,2026-04-18 13:53
AKCNS,-14840,5846626,39359284,emeklilik,2026_02,2026-04-18 13:53
TUREX,-15030,84198,432000000,emeklilik,2026_02,2026-04-18 13:53
GRTHO,-15750,261774,36745000,emeklilik,2026_02,2026-04-18 13:53
PARSN,-15965,364210,34033246,emeklilik,2026_02,2026-04-18 13:53
VAKKO,-19832,920469,30788486,emeklilik,2026_02,2026-04-18 13:53
ISGSY,-20000,778750,47378729,emeklilik,2026_02,2026-04-18 13:53
ISGLKF,-22154,109936073,113800000,emeklilik,2026_02,2026-04-18 13:53
PATEK,-24204,8152103,293081892,emeklilik,2026_02,2026-04-18 13:53
ONRYT,-25000,354016,19730000,emeklilik,2026_02,2026-04-18 13:53
ODINE,-26826,641506,52810834,emeklilik,2026_02,2026-04-18 13:53
HRKET,-28126,382904,24000000,emeklilik,2026_02,2026-04-18 13:53
HATSN,-28601,1357489,44299964,emeklilik,2026_02,2026-04-18 13:53
ORGE,-35030,2256871,41839996,emeklilik,2026_02,2026-04-18 13:53
HOROZ,-36000,879534,24599986,emeklilik,2026_02,2026-04-18 13:53
