hisse,adet2,adet_fark,tks2,oran2,pp_fark,dolasim_pct,kurum,donem,tip,yukleme
ZRGYO,2636155,234834,1173404997,0.2247,0.0201,0.02,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
PRDGS,8021608,222406,110850000,7.2365,0.2007,0.2006,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
MERCN,3899209,211752,74389005,5.2416,0.2846,0.2847,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
TURSG,24940420,210722,7907296076,0.3154,0.0027,0.0027,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
SUWEN,7418637,199951,365687500,2.0287,0.0547,0.0547,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
HUNER,37490242,199931,670137933,5.5944,0.0298,0.0298,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ARENA,3162050,189412,66996461,4.7197,0.2827,0.2827,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ECILC,7071213,189095,233089603,3.0337,0.0811,0.0811,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
DGNMO,9630346,185422,327634635,2.9394,0.0566,0.0566,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
MAVI,21599969,184628,576779312,3.7449,0.032,0.032,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
SEKUR,8082518,183418,131457835,6.1484,0.1396,0.1395,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BUCIM,18379285,175945,1292638065,1.4218,0.0136,0.0136,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ARMGD,2022667,175555,54996000,3.6778,0.3192,0.3192,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
NTGAZ,9672278,175148,276000000,3.5044,0.0634,0.0635,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
AHSGY,4687538,174950,184999889,2.5338,0.0946,0.0946,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
OSMEN,20409688,171755,159162130,12.8232,0.1079,0.1079,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
EUKYO,4745363,170903,59699889,7.9487,0.2863,0.2863,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
EGEPO,6079028,168601,200000000,3.0395,0.0843,0.0843,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BIENY,6549950,168447,83144831,7.8778,0.2026,0.2026,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ALKLC,978070,159810,45382467,2.1552,0.3522,0.3521,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
LOGO,2456254,155971,74328248,3.3046,0.2098,0.2098,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
KCAER,22044643,154379,496494775,4.4401,0.0311,0.0311,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ARCLK,3672626,149226,170054939,2.1597,0.0878,0.0878,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ARSAN,23756379,147967,887344281,2.6772,0.0166,0.0167,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
PAPIL,13681591,146908,206247674,6.6336,0.0713,0.0712,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
DEVA,3068752,143670,199971824,1.5346,0.0719,0.0718,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
SKYMD,4046745,142669,52499981,7.7081,0.2718,0.2718,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
TRHOL,566334,135071,17612692,3.2155,0.7669,0.7669,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
TDGYO,3886488,134353,61998213,6.2687,0.2167,0.2167,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
DCTTR,5277360,130563,157328724,3.3544,0.083,0.083,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ESCAR,3430998,130470,101933690,3.3659,0.128,0.128,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
KRPLS,4614218,129876,78486163,5.879,0.1655,0.1655,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
PGSUS,14953080,124491,295068749,5.0677,0.0422,0.0422,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
SILVR,10416152,124453,212818206,4.8944,0.0585,0.0585,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
REEDR,46002449,123956,632419525,7.274,0.0196,0.0196,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BSOKE,12889461,120472,458487038,2.8113,0.0263,0.0263,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
MRGYO,108407621,117091,2277966226,4.759,0.0052,0.0051,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
AAGYO,6882526,109561,176000000,3.9105,0.0622,0.0623,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
GZNMI,1451487,104606,40949825,3.5445,0.2554,0.2554,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BALSU,6336092,101738,278000000,2.2792,0.0366,0.0366,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
TURGG,3696905,101736,32042988,11.5373,0.3175,0.3175,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
HOROZ,741406,98170,24599986,3.0138,0.399,0.3991,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
EUHOL,8291655,96316,142999954,5.7984,0.0674,0.0674,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
GENKM,5394439,95135,124845000,4.3209,0.0762,0.0762,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ATAGY,1275436,92561,45670114,2.7927,0.2027,0.2027,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ULKER,3765134,92455,338855989,1.1111,0.0273,0.0273,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BLUME,6575690,91492,174710134,3.7638,0.0524,0.0524,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
VESBE,19119198,90843,503578676,3.7967,0.0181,0.018,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
PENGD,8489221,90625,171069968,4.9624,0.0529,0.053,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
KLKIM,30288012,90516,138383655,21.887,0.0654,0.0654,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ZOREN,140682604,88806,2681244194,5.2469,0.0033,0.0033,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ARZUM,32797801,87175,400949823,8.18,0.0217,0.0217,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
TEKTU,11608695,87102,195639311,5.9337,0.0445,0.0445,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
KIMMR,1972979,85884,75000000,2.6306,0.1145,0.1145,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ENJSA,7862258,84312,236209270,3.3285,0.0357,0.0357,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
TOASO,3868903,82464,120585077,3.2084,0.0683,0.0684,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
PARSN,1754286,76175,34322956,5.1111,0.2219,0.2219,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
CGCAM,2334354,71888,62160000,3.7554,0.1157,0.1156,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ATLAS,5319909,69238,59999865,8.8665,0.1154,0.1154,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
DSTKF,126706,65672,84533333,0.1499,0.0777,0.0777,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
EGSER,14218400,64609,545751057,2.6053,0.0118,0.0118,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
KAYSE,50247176,64595,828951998,6.0615,0.0078,0.0078,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
INVEO,9817769,63891,998999954,0.9828,0.0064,0.0064,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ARASE,642826,61752,49999991,1.2857,0.1236,0.1235,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
DZGYO,5479858,60304,399777846,1.3707,0.0151,0.0151,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
AYDEM,3936162,57079,130000000,3.0278,0.0439,0.0439,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ISGSY,1669453,55792,47378729,3.5236,0.1177,0.1178,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
VANGD,1165677,52815,24374995,4.7823,0.2167,0.2167,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
AVTUR,4165249,52008,43067999,9.6713,0.1207,0.1208,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
AVGYO,1260951,51871,111590302,1.13,0.0465,0.0465,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ALCTL,837361,51867,13543218,6.1829,0.383,0.383,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
CATES,1544028,51797,33050000,4.6718,0.1567,0.1567,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
AVHOL,1583069,51778,29047279,5.45,0.1783,0.1783,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
GLRMK,1505304,51612,102957400,1.4621,0.0502,0.0501,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
TCKRC,2130520,51125,70000000,3.0436,0.073,0.073,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
KRTEK,1521184,50942,18914650,8.0424,0.2694,0.2693,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
RUBNS,1621777,45920,41159738,3.9402,0.1116,0.1116,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BAGFS,4295745,45889,100042745,4.2939,0.0459,0.0459,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
PNLSN,1060956,44647,34752383,3.0529,0.1285,0.1285,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
TSGYO,5587866,42373,266499982,2.0968,0.0159,0.0159,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
KLMSN,1992777,39519,30881297,6.453,0.1279,0.128,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
EDIP,1775145,38005,36468204,4.8677,0.1043,0.1042,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
YGGYO,8165520,37756,240625951,3.3934,0.0156,0.0157,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BAKAB,1514209,36911,34985326,4.3281,0.1055,0.1055,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
MAGEN,4543323,36077,719512140,0.6314,0.005,0.005,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
VBTYZ,2603968,35167,56205000,4.633,0.0626,0.0626,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ETYAT,3146433,35051,53211444,5.9131,0.0659,0.0659,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
OZRDN,3729047,34618,57107579,6.5299,0.0607,0.0606,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
SEGYO,8947331,33962,203351321,4.3999,0.0167,0.0167,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ELITE,2512255,32569,44650000,5.6266,0.073,0.0729,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
CRFSA,5528474,30617,18312793,30.1891,0.1672,0.1672,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
OFSYM,1389596,28372,22749998,6.1081,0.1247,0.1247,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ICBCT,3448366,28331,216761845,1.5909,0.0131,0.0131,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
IHAAS,2097709,26921,56031248,3.7438,0.048,0.048,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
MACKO,1378876,26392,41500000,3.3226,0.0636,0.0636,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BFREN,1604435,23618,24586148,6.5258,0.0961,0.0961,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
TMPOL,209705,23418,11039990,1.8995,0.2121,0.2121,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
MAKTK,5089397,21562,184370066,2.7604,0.0117,0.0117,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
AVPGY,15263519,19838,99999990,15.2635,0.0198,0.0198,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
LKMNH,2568960,17566,163262533,1.5735,0.0107,0.0108,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
MHRGY,14581943,17136,310499991,4.6963,0.0055,0.0055,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
IZFAS,7129757,16342,156001658,4.5703,0.0105,0.0105,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
OTKAR,1576457,16097,33417145,4.7175,0.0482,0.0482,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
SAYAS,3701978,15567,42530887,8.7042,0.0366,0.0366,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ANELE,1866752,15050,151405542,1.2329,0.0099,0.0099,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
YBTAS,3970543,14438,31650823,12.5448,0.0456,0.0456,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BVSAN,924942,14400,13749998,6.7269,0.1048,0.1047,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
AKGRT,116971637,14387,629007625,18.5962,0.0023,0.0023,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ERSU,1717430,13491,31755894,5.4082,0.0425,0.0425,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BNTAS,6851181,13388,170624998,4.0153,0.0078,0.0078,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
DGGYO,631011,12986,280709437,0.2248,0.0046,0.0046,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
KLNMA,5339177,12538,91846864,5.8131,0.0136,0.0137,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
DERIM,711081,12141,40403770,1.7599,0.03,0.03,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ATATP,891541,11905,18809999,4.7397,0.0633,0.0633,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BRISA,2458600,11805,31247472,7.8682,0.0378,0.0378,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BYDNR,672690,11734,22999984,2.9247,0.051,0.051,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BIGTK,452026,11446,23834373,1.8965,0.048,0.048,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ULUSE,260682,11432,24000000,1.0862,0.0477,0.0476,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ALBRK,8181569,10172,1050739765,0.7786,0.0009,0.001,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
DURKN,2471104,9112,42500000,5.8144,0.0215,0.0214,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
AKFIS,3202491,7556,66841328,4.7912,0.0113,0.0113,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
GRTHO,550712,7547,36745000,1.4987,0.0205,0.0205,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
AGESA,2235000,7415,35829553,6.2379,0.0207,0.0207,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
DIRIT,843482,7377,10150123,8.3101,0.0727,0.0727,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
KARTN,1430155,7298,72781126,1.965,0.01,0.01,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
SONME,230448,7033,4349319,5.2985,0.1617,0.1617,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
VKFYO,1083708,6932,26473700,4.0935,0.0262,0.0262,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BASGZ,1208883,6639,174999999,0.6908,0.0038,0.0038,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
PAGYO,2495245,6357,57781202,4.3184,0.011,0.011,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
GRSEL,675440,5612,29650000,2.278,0.0189,0.0189,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BAHKM,523654,5562,23289000,2.2485,0.0239,0.0239,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
DAGI,10517321,5105,175301274,5.9996,0.0029,0.0029,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BRYAT,199815,5007,10264685,1.9466,0.0488,0.0488,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
EMNIS,188789,4201,3429235,5.5053,0.1225,0.1225,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BMSTL,4526267,3969,74760491,6.0544,0.0054,0.0053,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ATEKS,723038,3650,5441598,13.2872,0.067,0.0671,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
TTRAK,1200952,3559,24967158,4.8101,0.0142,0.0143,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
TBORG,44235601,3478,59392160,74.4805,0.0058,0.0059,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
PKENT,585989,3037,23766169,2.4656,0.0127,0.0128,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
DOKTA,2728941,2905,145872862,1.8708,0.002,0.002,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
TLMAN,557998,2777,10300000,5.4175,0.027,0.027,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ACSEL,275980,2657,8589113,3.2131,0.0309,0.0309,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
GATEG,611388,2394,10570341,5.784,0.0227,0.0226,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BRLSM,7095308,2355,108025075,6.5682,0.0022,0.0022,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BINBN,266245,2331,17000000,1.5661,0.0137,0.0137,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
FMIZP,179711,2239,3497641,5.1381,0.0641,0.064,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ADGYO,11558921,2193,379654333,3.0446,0.0006,0.0006,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
EKIZ,324075,2105,8198720,3.9528,0.0257,0.0257,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ALCAR,113390,1530,1721735,6.5858,0.0889,0.0889,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
MRSHL,45222,1474,4212888,1.0734,0.035,0.035,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
CLEBI,169231,1232,5490178,3.0824,0.0224,0.0224,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
RGYAS,7655094,1232,105523000,7.2544,0.0011,0.0012,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ASUZU,2180520,1059,41130807,5.3014,0.0025,0.0026,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BANVT,709546,985,36961044,1.9197,0.0027,0.0027,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ENDAE,3781098,729,125773836,3.0063,0.0006,0.0006,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ERBOS,441524,547,15899843,2.7769,0.0034,0.0034,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
VERUS,3556376,114,34499937,10.3084,0.0004,0.0003,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
KSTUR,46166,57,3952560,1.168,0.0014,0.0014,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
EGEEN,77158,-72,1137161,6.7851,-0.0064,-0.0063,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
POLTK,43893,-131,1125000,3.9016,-0.0116,-0.0116,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
GEDZA,1433278,-563,43033265,3.3306,-0.0013,-0.0013,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
INTEM,337847,-930,9428747,3.5832,-0.0098,-0.0099,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
EPLAS,6355964,-1029,190491857,3.3366,-0.0005,-0.0005,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
GLBMD,1269284,-1100,28880500,4.395,-0.0038,-0.0038,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
SANKO,976822,-1420,37499197,2.6049,-0.0038,-0.0038,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
CUSAN,993450,-1448,18500000,5.37,-0.0078,-0.0078,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
PSDTC,336465,-1499,6599991,5.098,-0.0227,-0.0227,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
AYCES,79989,-1579,1895369,4.2202,-0.0833,-0.0833,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
MAALT,89926,-1680,4763850,1.8877,-0.0352,-0.0353,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
UFUK,107559,-1806,46845974,0.2296,-0.0039,-0.0039,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
CMBTN,55336,-2120,1023000,5.4092,-0.2072,-0.2072,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
GOLTS,605773,-2170,12422783,4.8763,-0.0175,-0.0175,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BURVA,432999,-2648,4723271,9.1674,-0.056,-0.0561,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
AKMGY,186972,-2862,21568998,0.8669,-0.0132,-0.0133,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
CEOEM,1505643,-2877,22209658,6.7792,-0.013,-0.013,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
SANEL,874580,-3094,18112451,4.8286,-0.0171,-0.0171,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BIZIM,1254723,-3185,27601626,4.5458,-0.0116,-0.0115,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BRMEN,3679618,-3532,57566555,6.3919,-0.0062,-0.0061,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
KTSKR,1113891,-3615,14691795,7.5817,-0.0246,-0.0246,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BRKVY,918127,-4047,13618361,6.7418,-0.0297,-0.0297,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
CASA,335079,-4205,4894317,6.8463,-0.0859,-0.0859,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
IZINV,917392,-4279,13540386,6.7752,-0.0316,-0.0316,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
LUKSK,244697,-4416,27257258,0.8977,-0.0162,-0.0162,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
KAPLM,127398,-4444,4571339,2.7869,-0.0972,-0.0972,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
MEPET,4119294,-4760,73940585,5.5711,-0.0064,-0.0064,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ECZYT,654297,-4779,45880511,1.4261,-0.0104,-0.0104,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
BEYAZ,2321346,-4858,42317352,5.4856,-0.0114,-0.0115,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ERCB,2542523,-5321,39113273,6.5004,-0.0136,-0.0136,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
RAYSG,524576,-5416,51947024,1.0098,-0.0105,-0.0104,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
GUNDG,133315,-5474,18968983,0.7028,-0.0289,-0.0289,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
DGATE,432909,-5590,15227271,2.843,-0.0367,-0.0367,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
CRDFA,7254521,-5786,224990570,3.2244,-0.0025,-0.0026,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
AGHOL,10126832,-5786,1069828243,0.9466,-0.0005,-0.0005,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
MZHLD,5492133,-6321,72215314,7.6052,-0.0088,-0.0088,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
MEDTR,1441327,-6569,24499999,5.883,-0.0268,-0.0268,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
NUHCM,5772993,-7158,33191830,17.3928,-0.0216,-0.0216,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
FRMPL,1881314,-7557,39997767,4.7035,-0.0189,-0.0189,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
COSMO,2101563,-7723,6494091,32.3612,-0.1189,-0.1189,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
NETAS,1248038,-8686,31783484,3.9267,-0.0273,-0.0273,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
SKYLP,410233,-10563,7159255,5.7301,-0.1476,-0.1475,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
OYAYO,545836,-10788,19999941,2.7292,-0.0539,-0.0539,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
DITAS,1592578,-11025,83407810,1.9094,-0.0132,-0.0132,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
LIDER,456796,-12066,279500000,0.1634,-0.0044,-0.0043,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ODINE,102167,-12233,52810834,0.1935,-0.0231,-0.0232,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
TKNSA,6677411,-12668,100485379,6.6452,-0.0126,-0.0126,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
HURGZ,6656015,-13697,220784167,3.0147,-0.0062,-0.0062,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ATSYH,486507,-13927,7998869,6.0822,-0.1741,-0.1741,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
GARFA,2052943,-14955,138399778,1.4833,-0.0108,-0.0108,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
TKFEN,2378520,-15284,230848007,1.0303,-0.0067,-0.0066,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
GEDIK,9999924,-15871,983076857,1.0172,-0.0016,-0.0016,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ATAKP,840100,-16439,28224000,2.9765,-0.0583,-0.0582,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
AKCNS,1802649,-17292,39359284,4.58,-0.0439,-0.0439,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
LYDHO,1018098,-17936,197140970,0.5164,-0.0091,-0.0091,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
FADE,2578175,-18442,42347497,6.0881,-0.0436,-0.0435,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
SUNTK,655975,-18848,145280000,0.4515,-0.013,-0.013,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
FORTE,1291681,-19091,27999999,4.6131,-0.0682,-0.0682,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
ECOGR,2448805,-19266,110000000,2.2262,-0.0175,-0.0175,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
GLYHO,45377839,-19579,1949290631,2.3279,-0.001,-0.001,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
OYLUM,4675215,-20056,80937367,5.7763,-0.0248,-0.0248,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
GOKNR,5492520,-20115,185092608,2.9674,-0.0109,-0.0109,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
KOTON,33407439,-20188,136599922,24.4564,-0.0148,-0.0148,AK_YATIRIM,202604_05,haftalik,2026-05-01 15:34
