hisse,yab_fark,tks2,donem,yukleme
FLAP,0,93599985,2026_04_01,2026-04-18 17:34
KRATL,0,17800000,2026_04_01,2026-04-18 17:34
OYAYO,0,19999941,2026_04_01,2026-04-18 17:34
TDGYO,0,61998213,2026_04_01,2026-04-18 17:34
OYLUM,0,80937367,2026_04_01,2026-04-18 17:34
HURGZ,0,220784167,2026_04_01,2026-04-18 17:34
ATPET,0,11403497,2026_04_01,2026-04-18 17:34
EGCYO,0,21986285,2026_04_01,2026-04-18 17:34
OZRDN,0,57107579,2026_04_01,2026-04-18 17:34
KSTUR,0,3952560,2026_04_01,2026-04-18 17:34
BURVA,0,4723271,2026_04_01,2026-04-18 17:34
TRHOL,0,17583212,2026_04_01,2026-04-18 17:34
IHEVA,0,291631239,2026_04_01,2026-04-18 17:34
AKYHO,0,223895870,2026_04_01,2026-04-18 17:34
AKPAZ,0,22488832,2026_04_01,2026-04-18 17:34
ARAT,0,39867975,2026_04_01,2026-04-18 17:34
ARTOG,0,18578922,2026_04_01,2026-04-18 17:34
LIOYS,0,31625013,2026_04_01,2026-04-18 17:34
GEREL,0,219036379,2026_04_01,2026-04-18 17:34
ENPRA,0,374258700,2026_04_01,2026-04-18 17:34
ULAS,0,25200172,2026_04_01,2026-04-18 17:34
GLBMD,0,28880500,2026_04_01,2026-04-18 17:34
ISBIR,0,14545542,2026_04_01,2026-04-18 17:34
GLDTRF,0,47850000,2026_04_01,2026-04-18 17:34
UNTAR,0,29562129,2026_04_01,2026-04-18 17:34
UZEL,0,26329793,2026_04_01,2026-04-18 17:34
MANAS,0,306992000,2026_04_01,2026-04-18 17:34
MANGO,0,37831688,2026_04_01,2026-04-18 17:34
PRZMA,0,61941150,2026_04_01,2026-04-18 17:34
PSDTC,0,6599991,2026_04_01,2026-04-18 17:34
QNBFK,0,1051958137,2026_04_01,2026-04-18 17:34
QNBTR,0,2571745911,2026_04_01,2026-04-18 17:34
DGGYO,0,280709437,2026_04_01,2026-04-18 17:34
MEGAP,0,234498757,2026_04_01,2026-04-18 17:34
YAPRK,0,88514958,2026_04_01,2026-04-18 17:34
ISYAT,0,152245569,2026_04_01,2026-04-18 17:34
MEKAG,0,320319999,2026_04_01,2026-04-18 17:34
YGYO,0,1310632851,2026_04_01,2026-04-18 17:34
RNPOL,0,335900000,2026_04_01,2026-04-18 17:34
MEMSA,0,160110709,2026_04_01,2026-04-18 17:34
MENBA,0,3496852,2026_04_01,2026-04-18 17:34
YYAPI,0,1705025550,2026_04_01,2026-04-18 17:34
MEPET,0,73940585,2026_04_01,2026-04-18 17:34
ARBUL,0,15459297,2026_04_01,2026-04-18 17:34
ZERGY,0,156799985,2026_04_01,2026-04-18 17:34
GOLDS,0,192323946,2026_04_01,2026-04-18 17:34
SANEL,0,18112451,2026_04_01,2026-04-18 17:34
AGYO,0,129036460,2026_04_01,2026-04-18 17:34
SEKUR,0,131457835,2026_04_01,2026-04-18 17:34
ERSU,0,31755894,2026_04_01,2026-04-18 17:34
GRNYO,0,37386059,2026_04_01,2026-04-18 17:34
SEYKM,0,151040901,2026_04_01,2026-04-18 17:34
SILVR,0,212818206,2026_04_01,2026-04-18 17:34
LYDYE,-25,1391287,2026_04_01,2026-04-18 17:34
BVSAN,-364,13749998,2026_04_01,2026-04-18 17:34
TARKM,-384,4999997,2026_04_01,2026-04-18 17:34
KARSN,-496,827827039,2026_04_01,2026-04-18 17:34
UFUK,-500,46845974,2026_04_01,2026-04-18 17:34
POLTK,-894,1125000,2026_04_01,2026-04-18 17:34
KONYA,-1036,1646416,2026_04_01,2026-04-18 17:34
MAALT,-1939,4763850,2026_04_01,2026-04-18 17:34
AVPGY,-2226,99999990,2026_04_01,2026-04-18 17:34
BRYAT,-2276,10264685,2026_04_01,2026-04-18 17:34
TLMAN,-2494,10300000,2026_04_01,2026-04-18 17:34
ALKA,-2581,330750000,2026_04_01,2026-04-18 17:34
MOPAS,-2978,57330000,2026_04_01,2026-04-18 17:34
TMPOL,-3285,11039990,2026_04_01,2026-04-18 17:34
ECILC,-3814,210589603,2026_04_01,2026-04-18 17:34
DOFER,-4051,20172500,2026_04_01,2026-04-18 17:34
DESA,-4421,171107590,2026_04_01,2026-04-18 17:34
AKCNS,-4595,39359284,2026_04_01,2026-04-18 17:34
EBEBK,-5008,40534692,2026_04_01,2026-04-18 17:34
EDATA,-5163,160065395,2026_04_01,2026-04-18 17:34
ERBOS,-5168,15899843,2026_04_01,2026-04-18 17:34
NETAS,-5780,31783484,2026_04_01,2026-04-18 17:34
BANVT,-6094,36961044,2026_04_01,2026-04-18 17:34
OZYSR,-6581,40488000,2026_04_01,2026-04-18 17:34
BLCYT,-7485,49088907,2026_04_01,2026-04-18 17:34
PKENT,-7712,23766169,2026_04_01,2026-04-18 17:34
GOZDE,-8870,384991447,2026_04_01,2026-04-18 17:34
MERKO,-9400,101104700,2026_04_01,2026-04-18 17:34
BASGZ,-11611,174999999,2026_04_01,2026-04-18 17:34
BLUME,-12195,174710134,2026_04_01,2026-04-18 17:34
KLSER,-12237,109457654,2026_04_01,2026-04-18 17:34
KCAER,-12267,496494775,2026_04_01,2026-04-18 17:34
OBAMS,-12379,751078524,2026_04_01,2026-04-18 17:34
DESPC,-12706,16023700,2026_04_01,2026-04-18 17:34
BAGFS,-12822,100042745,2026_04_01,2026-04-18 17:34
BRLSM,-12877,108025075,2026_04_01,2026-04-18 17:34
INTEM,-13151,9428747,2026_04_01,2026-04-18 17:34
AKSEN,-13166,638545796,2026_04_01,2026-04-18 17:34
SNGYO,-13475,3607173097,2026_04_01,2026-04-18 17:34
MCARD,-14494,18900000,2026_04_01,2026-04-18 17:34
SDTTR,-15926,15990000,2026_04_01,2026-04-18 17:34
GLCVY,-16388,26400000,2026_04_01,2026-04-18 17:34
LKMNH,-17035,163262533,2026_04_01,2026-04-18 17:34
PRKAB,-17059,35225443,2026_04_01,2026-04-18 17:34
DERIM,-17146,40403770,2026_04_01,2026-04-18 17:34
GRTHO,-17466,36745000,2026_04_01,2026-04-18 17:34
SANKO,-18689,37499197,2026_04_01,2026-04-18 17:34
DUNYH,-19337,36443197,2026_04_01,2026-04-18 17:34
HTTBT,-19368,82805422,2026_04_01,2026-04-18 17:34
BRKVY,-19512,13618361,2026_04_01,2026-04-18 17:34
YATAS,-19745,94866488,2026_04_01,2026-04-18 17:34
VKING,-19984,30932905,2026_04_01,2026-04-18 17:34
BARMA,-20242,78130939,2026_04_01,2026-04-18 17:34
TKNSA,-20663,100485379,2026_04_01,2026-04-18 17:34
VAKKO,-21184,30788486,2026_04_01,2026-04-18 17:34
CATES,-21606,33050000,2026_04_01,2026-04-18 17:34
ALBRK,-22099,1050739765,2026_04_01,2026-04-18 17:34
IHAAS,-23544,56031248,2026_04_01,2026-04-18 17:34
KBORU,-24555,143999994,2026_04_01,2026-04-18 17:34
BAHKM,-26278,23289000,2026_04_01,2026-04-18 17:34
BIZIM,-27328,27601626,2026_04_01,2026-04-18 17:34
ADGYO,-27541,379654333,2026_04_01,2026-04-18 17:34
KRDMB,-28802,118762110,2026_04_01,2026-04-18 17:34
PLTUR,-29378,49500000,2026_04_01,2026-04-18 17:34
ISSEN,-29389,107417374,2026_04_01,2026-04-18 17:34
BALSU,-29885,278000000,2026_04_01,2026-04-18 17:34
KORDS,-30452,65421451,2026_04_01,2026-04-18 17:34
MAKIM,-34347,42559998,2026_04_01,2026-04-18 17:34
OSMEN,-34352,159162130,2026_04_01,2026-04-18 17:34
AKENR,-34655,385189246,2026_04_01,2026-04-18 17:34
ELITE,-34832,44650000,2026_04_01,2026-04-18 17:34
ERCB,-35099,39113273,2026_04_01,2026-04-18 17:34
PRKME,-35298,53038641,2026_04_01,2026-04-18 17:34
BIOEN,-35482,197983418,2026_04_01,2026-04-18 17:34
VAKBN,-37289,8046896130,2026_04_01,2026-04-18 17:34
AZTEK,-37497,279000000,2026_04_01,2026-04-18 17:34
BNTAS,-38185,170624998,2026_04_01,2026-04-18 17:34
YUNSA,-39888,202164056,2026_04_01,2026-04-18 17:34
ALARK,-40680,165125148,2026_04_01,2026-04-18 17:34
KUTPO,-42806,10524430,2026_04_01,2026-04-18 17:34
TRILC,-43827,118499496,2026_04_01,2026-04-18 17:34
MSGYO,-44104,169650150,2026_04_01,2026-04-18 17:34
LIDER,-44819,279500000,2026_04_01,2026-04-18 17:34
AYEN,-47297,55531320,2026_04_01,2026-04-18 17:34
BEGYO,-52123,290000000,2026_04_01,2026-04-18 17:34
EGPRO,-54501,175170570,2026_04_01,2026-04-18 17:34
BMSCH,-55435,69277402,2026_04_01,2026-04-18 17:34
DGATE,-58589,15227271,2026_04_01,2026-04-18 17:34
KAYSE,-59717,828951998,2026_04_01,2026-04-18 17:34
TABGD,-68308,52499906,2026_04_01,2026-04-18 17:34
MERCN,-68598,74389005,2026_04_01,2026-04-18 17:34
DMSAS,-69106,199994510,2026_04_01,2026-04-18 17:34
ULUUN,-72326,290523353,2026_04_01,2026-04-18 17:34
DZGYO,-73449,399777846,2026_04_01,2026-04-18 17:34
ASGYO,-74693,165000000,2026_04_01,2026-04-18 17:34
ISGYO,-76164,531312439,2026_04_01,2026-04-18 17:34
AKFIS,-76575,66841328,2026_04_01,2026-04-18 17:34
SVGYO,-79602,295400000,2026_04_01,2026-04-18 17:34
DSTKF,-79694,84533333,2026_04_01,2026-04-18 17:34
ENDAE,-85283,123901910,2026_04_01,2026-04-18 17:34
OTKAR,-87537,33417145,2026_04_01,2026-04-18 17:34
ODINE,-87838,52810834,2026_04_01,2026-04-18 17:34
GIPTA,-87995,51617863,2026_04_01,2026-04-18 17:34
FONET,-93204,577082984,2026_04_01,2026-04-18 17:34
DOFRB,-95574,45000000,2026_04_01,2026-04-18 17:34
ECZYT,-95904,45880511,2026_04_01,2026-04-18 17:34
GEDZA,-98720,42983624,2026_04_01,2026-04-18 17:34
GEDIK,-100837,983076857,2026_04_01,2026-04-18 17:34
POLHO,-104901,164140074,2026_04_01,2026-04-18 17:34
DURDO,-105852,379703149,2026_04_01,2026-04-18 17:34
VESBE,-110128,503578676,2026_04_01,2026-04-18 17:34
HALKB,-113946,6546422780,2026_04_01,2026-04-18 17:34
KLYPV,-118907,46334639,2026_04_01,2026-04-18 17:34
KOCMT,-123666,587485478,2026_04_01,2026-04-18 17:34
BIGCH,-126930,368932945,2026_04_01,2026-04-18 17:34
AHSGY,-128695,184999889,2026_04_01,2026-04-18 17:34
BERA,-133538,492027250,2026_04_01,2026-04-18 17:34
NUGYO,-135465,324943976,2026_04_01,2026-04-18 17:34
ISDMR,-135578,147631816,2026_04_01,2026-04-18 17:34
YEOTK,-142298,160933198,2026_04_01,2026-04-18 17:34
FRIGO,-142598,263258455,2026_04_01,2026-04-18 17:34
DURKN,-145902,42500000,2026_04_01,2026-04-18 17:34
DENGE,-148769,525284797,2026_04_01,2026-04-18 17:34
SEGMN,-149321,80999980,2026_04_01,2026-04-18 17:34
KRONT,-153503,116892885,2026_04_01,2026-04-18 17:34
CEMAS,-166027,790994229,2026_04_01,2026-04-18 17:34
ALKLC,-166408,45283467,2026_04_01,2026-04-18 17:34
YAYLA,-175720,39874966,2026_04_01,2026-04-18 17:34
MNDTR,-176827,910071938,2026_04_01,2026-04-18 17:34
AYDEM,-184388,130000000,2026_04_01,2026-04-18 17:34
KARTN,-185179,72781126,2026_04_01,2026-04-18 17:34
ALVES,-185668,1159999780,2026_04_01,2026-04-18 17:34
PCILT,-197472,45014182,2026_04_01,2026-04-18 17:34
DOAS,-202422,97899975,2026_04_01,2026-04-18 17:34
AGESA,-203768,35829553,2026_04_01,2026-04-18 17:34
ISFIN,-206074,310154523,2026_04_01,2026-04-18 17:34
TNZTP,-213298,87499950,2026_04_01,2026-04-18 17:34
GSDDE,-218176,106850751,2026_04_01,2026-04-18 17:34
CVKMD,-231152,461999787,2026_04_01,2026-04-18 17:34
KIMMR,-232676,75000000,2026_04_01,2026-04-18 17:34
EMKEL,-237142,149999458,2026_04_01,2026-04-18 17:34
MHRGY,-248290,310499991,2026_04_01,2026-04-18 17:34
BOBET,-248580,113999998,2026_04_01,2026-04-18 17:34
GUBRF,-253738,85403679,2026_04_01,2026-04-18 17:34
CEMZY,-254997,124119970,2026_04_01,2026-04-18 17:34
FADE,-259874,42347497,2026_04_01,2026-04-18 17:34
KRSTL,-260802,183664642,2026_04_01,2026-04-18 17:34
KFEIN,-274988,150306170,2026_04_01,2026-04-18 17:34
AKGRT,-276567,629007625,2026_04_01,2026-04-18 17:34
TERA,-279307,240888789,2026_04_01,2026-04-18 17:34
MACKO,-288716,41500000,2026_04_01,2026-04-18 17:34
MERIT,-299483,329748900,2026_04_01,2026-04-18 17:34
JANTS,-301624,207607465,2026_04_01,2026-04-18 17:34
GUNDG,-302180,18968983,2026_04_01,2026-04-18 17:34
DITAS,-305767,83407810,2026_04_01,2026-04-18 17:34
GWIND,-309096,179165491,2026_04_01,2026-04-18 17:34
TRCAS,-309740,206252869,2026_04_01,2026-04-18 17:34
IHLGM,-309828,986078000,2026_04_01,2026-04-18 17:34
GLRYH,-354259,599623814,2026_04_01,2026-04-18 17:34
AVOD,-364822,253604577,2026_04_01,2026-04-18 17:34
BTCIM,-373436,4220286921,2026_04_01,2026-04-18 17:34
METRO,-376573,539989959,2026_04_01,2026-04-18 17:34
EGEPO,-405542,200000000,2026_04_01,2026-04-18 17:34
ATATP,-421674,18809999,2026_04_01,2026-04-18 17:34
AFYON,-429170,399992258,2026_04_01,2026-04-18 17:34
GOKNR,-432924,178040711,2026_04_01,2026-04-18 17:34
TOASO,-442520,120585077,2026_04_01,2026-04-18 17:34
KUYAS,-459414,398957788,2026_04_01,2026-04-18 17:34
MPARK,-482158,80869110,2026_04_01,2026-04-18 17:34
HDFGS,-486260,956974191,2026_04_01,2026-04-18 17:34
OZKGY,-493099,363999945,2026_04_01,2026-04-18 17:34
BIGEN,-507336,115500000,2026_04_01,2026-04-18 17:34
ASTOR,-509194,366896223,2026_04_01,2026-04-18 17:34
SANFM,-513472,225029995,2026_04_01,2026-04-18 17:34
AKSA,-544886,1503650642,2026_04_01,2026-04-18 17:34
KLGYO,-582712,689399869,2026_04_01,2026-04-18 17:34
ENJSA,-597906,236209270,2026_04_01,2026-04-18 17:34
MOBTL,-617253,207999999,2026_04_01,2026-04-18 17:34
KRVGD,-634626,596159766,2026_04_01,2026-04-18 17:34
KLRHO,-636058,341250000,2026_04_01,2026-04-18 17:34
HLGYO,-641882,1075198517,2026_04_01,2026-04-18 17:34
ZOREN,-700996,2681244194,2026_04_01,2026-04-18 17:34
MAVI,-758985,576779312,2026_04_01,2026-04-18 17:34
TSKB,-771887,1516591673,2026_04_01,2026-04-18 17:34
PENGD,-778944,171069968,2026_04_01,2026-04-18 17:34
KLSYN,-787844,107854952,2026_04_01,2026-04-18 17:34
PGSUS,-993365,295068869,2026_04_01,2026-04-18 17:34
VRGYO,-1035150,597693904,2026_04_01,2026-04-18 17:34
ODAS,-1097656,1113798031,2026_04_01,2026-04-18 17:34
NTHOL,-1115409,485479112,2026_04_01,2026-04-18 17:34
LXGYO,-1145224,120000000,2026_04_01,2026-04-18 17:34
EGEGY,-1149694,69140000,2026_04_01,2026-04-18 17:34
RYGYO,-1187670,770588057,2026_04_01,2026-04-18 17:34
GSDHO,-1215089,999994969,2026_04_01,2026-04-18 17:34
INFO,-1266379,767463333,2026_04_01,2026-04-18 17:34
DARDL,-1274845,1753442695,2026_04_01,2026-04-18 17:34
KONTR,-1282748,936038761,2026_04_01,2026-04-18 17:34
FROTO,-1293983,625119847,2026_04_01,2026-04-18 17:34
ISKPL,-1312847,724625736,2026_04_01,2026-04-18 17:34
IMASM,-1359403,650600499,2026_04_01,2026-04-18 17:34
AKBNK,-1500248,3059320211,2026_04_01,2026-04-18 17:34
THYAO,-1503751,739463453,2026_04_01,2026-04-18 17:34
BIGTK,-1786171,23834373,2026_04_01,2026-04-18 17:34
QUAGR,-1836002,1773200000,2026_04_01,2026-04-18 17:34
USAK,-1880229,2436064709,2026_04_01,2026-04-18 17:34
SKBNK,-1890454,2498877855,2026_04_01,2026-04-18 17:34
TRMET,-2021296,174483588,2026_04_01,2026-04-18 17:34
TURSG,-2196969,7907296076,2026_04_01,2026-04-18 17:34
SARKY,-2243135,999999671,2026_04_01,2026-04-18 17:34
GLYHO,-2331754,1949290631,2026_04_01,2026-04-18 17:34
ISMEN,-2426856,467723147,2026_04_01,2026-04-18 17:34
ESCAR,-2633608,101933690,2026_04_01,2026-04-18 17:34
AGHOL,-2692994,1069828243,2026_04_01,2026-04-18 17:34
KTLEV,-2867281,1288500000,2026_04_01,2026-04-18 17:34
ADESE,-2975505,4687131701,2026_04_01,2026-04-18 17:34
ASELS,-3374424,1178601424,2026_04_01,2026-04-18 17:34
KRDMA,-3472492,240300917,2026_04_01,2026-04-18 17:34
IZENR,-3558354,914537597,2026_04_01,2026-04-18 17:34
AKFGY,-3590181,3457819313,2026_04_01,2026-04-18 17:34
BJKAS,-3937543,1776089716,2026_04_01,2026-04-18 17:34
SAHOL,-4007552,1149847384,2026_04_01,2026-04-18 17:34
DCTTR,-4083442,157328724,2026_04_01,2026-04-18 17:34
SISE,-4588992,1814905641,2026_04_01,2026-04-18 17:34
ENERY,-4770366,2420687469,2026_04_01,2026-04-18 17:34
AEFES,-5073618,2028860053,2026_04_01,2026-04-18 17:34
LRSHO,-5146458,724120946,2026_04_01,2026-04-18 17:34
ALGYO,-5169645,989338262,2026_04_01,2026-04-18 17:34
SOKM,-5451610,448708248,2026_04_01,2026-04-18 17:34
EFOR,-5790169,670679994,2026_04_01,2026-04-18 17:34
MARTI,-5817684,1475768116,2026_04_01,2026-04-18 17:34
TRGYO,-6061633,251573369,2026_04_01,2026-04-18 17:34
MARMR,-6131096,961218727,2026_04_01,2026-04-18 17:34
DAPGM,-6204025,944959850,2026_04_01,2026-04-18 17:34
GARAN,-7632846,2454957797,2026_04_01,2026-04-18 17:34
EKGYO,-8610501,1925107366,2026_04_01,2026-04-18 17:34
TRALT,-12007637,952269019,2026_04_01,2026-04-18 17:34
EREGL,-13950162,3554243274,2026_04_01,2026-04-18 17:34
MRGYO,-15729838,2277966226,2026_04_01,2026-04-18 17:34
TUKAS,-19342699,4499995929,2026_04_01,2026-04-18 17:34
ESCOM,-27391602,465831670,2026_04_01,2026-04-18 17:34
PSGYO,-34570971,2954231556,2026_04_01,2026-04-18 17:34
PEKGY,-34960534,4685173406,2026_04_01,2026-04-18 17:34
SASA,-63371889,25700434927,2026_04_01,2026-04-18 17:34
ISCTR,66511569,8880396856,2026_04_02,2026-04-18 17:35
ASELS,23840955,1178601424,2026_04_02,2026-04-18 17:35
SISE,12738075,1814905641,2026_04_02,2026-04-18 17:35
BJKAS,12161902,1776089716,2026_04_02,2026-04-18 17:35
GSRAY,11761527,10123744690,2026_04_02,2026-04-18 17:35
YKBNK,9669467,4705620952,2026_04_02,2026-04-18 17:35
DMRGD,8608803,1277294592,2026_04_02,2026-04-18 17:35
PETKM,7408093,1241729843,2026_04_02,2026-04-18 17:35
OYAKC,7378619,4656879379,2026_04_02,2026-04-18 17:35
AKBNK,7347092,3059320211,2026_04_02,2026-04-18 17:35
MARMR,7183703,961218727,2026_04_02,2026-04-18 17:35
AAGYO,6500000,176000000,2026_04_02,2026-04-18 17:35
FENER,6279013,2772321468,2026_04_02,2026-04-18 17:35
ADESE,5900522,4687131701,2026_04_02,2026-04-18 17:35
HEKTS,5778491,3946424637,2026_04_02,2026-04-18 17:35
ZOREN,4773671,2681244194,2026_04_02,2026-04-18 17:35
ASTOR,4046018,366896223,2026_04_02,2026-04-18 17:35
EKGYO,3901759,1925107366,2026_04_02,2026-04-18 17:35
CIMSA,3523732,488602363,2026_04_02,2026-04-18 17:35
HLGYO,3321379,1075198517,2026_04_02,2026-04-18 17:35
MAVI,3317122,576779312,2026_04_02,2026-04-18 17:35
ICUGS,3184529,336250000,2026_04_02,2026-04-18 17:35
MIATK,3183415,313087979,2026_04_02,2026-04-18 17:35
KONTR,3060342,936038761,2026_04_02,2026-04-18 17:35
TTKOM,2573786,524999999,2026_04_02,2026-04-18 17:35
KATMR,2497270,1980989998,2026_04_02,2026-04-18 17:35
FROTO,2416588,625119847,2026_04_02,2026-04-18 17:35
SAHOL,2238426,1149847384,2026_04_02,2026-04-18 17:35
DENGE,2217077,525284797,2026_04_02,2026-04-18 17:35
VAKBN,2116212,8046896130,2026_04_02,2026-04-18 17:35
ESEN,2092980,682499950,2026_04_02,2026-04-18 17:35
KRDMD,1983343,780216365,2026_04_02,2026-04-18 17:35
BLCYT,1960474,49088907,2026_04_02,2026-04-18 17:35
KCHOL,1736816,674053695,2026_04_02,2026-04-18 17:35
SMRTG,1643087,664164672,2026_04_02,2026-04-18 17:35
GLRMK,1631239,58116000,2026_04_02,2026-04-18 17:35
TKFEN,1569550,230848007,2026_04_02,2026-04-18 17:35
KRVGD,1539195,596159766,2026_04_02,2026-04-18 17:35
LRSHO,1502988,724120946,2026_04_02,2026-04-18 17:35
DAPGM,1453081,944959850,2026_04_02,2026-04-18 17:35
TCELL,1440629,1622604373,2026_04_02,2026-04-18 17:35
GSDHO,1334755,999994969,2026_04_02,2026-04-18 17:35
ESCOM,1320985,465831670,2026_04_02,2026-04-18 17:35
GARAN,1298009,2454957797,2026_04_02,2026-04-18 17:35
BIMAS,1220660,436214016,2026_04_02,2026-04-18 17:35
ALVES,1213068,1159999780,2026_04_02,2026-04-18 17:35
AKGRT,1197756,629007625,2026_04_02,2026-04-18 17:35
GMTAS,1178882,298687813,2026_04_02,2026-04-18 17:35
BORLS,1138818,308652686,2026_04_02,2026-04-18 17:35
RYGYO,1115497,770588057,2026_04_02,2026-04-18 17:35
RYSAS,1089881,1504020937,2026_04_02,2026-04-18 17:35
AKSA,1057868,1503650642,2026_04_02,2026-04-18 17:35
EUPWR,1034218,199610525,2026_04_02,2026-04-18 17:35
ANSGR,1031833,1564416026,2026_04_02,2026-04-18 17:35
LILAK,1018594,260252705,2026_04_02,2026-04-18 17:35
SEGMN,1014064,80999980,2026_04_02,2026-04-18 17:35
GESAN,951788,141759179,2026_04_02,2026-04-18 17:35
PGSUS,942382,295068869,2026_04_02,2026-04-18 17:35
MGROS,915165,96563588,2026_04_02,2026-04-18 17:35
AYGAZ,914960,98568807,2026_04_02,2026-04-18 17:35
TAVHL,906429,213213415,2026_04_02,2026-04-18 17:35
PNSUT,880145,128323851,2026_04_02,2026-04-18 17:35
IHGZT,865964,570666228,2026_04_02,2026-04-18 17:35
OZGYO,846263,490916869,2026_04_02,2026-04-18 17:35
BIGCH,811189,368932945,2026_04_02,2026-04-18 17:35
OSTIM,803502,510004637,2026_04_02,2026-04-18 17:35
ULUFA,797743,305269391,2026_04_02,2026-04-18 17:35
ESCAR,786146,101933690,2026_04_02,2026-04-18 17:35
CCOLA,762093,821509647,2026_04_02,2026-04-18 17:35
SRVGY,736724,812499687,2026_04_02,2026-04-18 17:35
HALKB,710556,6546422780,2026_04_02,2026-04-18 17:35
ANELE,695308,151405542,2026_04_02,2026-04-18 17:35
CEMZY,686280,124119970,2026_04_02,2026-04-18 17:35
KAYSE,648631,828951998,2026_04_02,2026-04-18 17:35
BSOKE,628118,458487038,2026_04_02,2026-04-18 17:35
EREGL,600279,3554243274,2026_04_02,2026-04-18 17:35
OZKGY,583273,363999945,2026_04_02,2026-04-18 17:35
GWIND,580652,179165491,2026_04_02,2026-04-18 17:35
DOAS,569447,97899975,2026_04_02,2026-04-18 17:35
TOASO,560473,120585077,2026_04_02,2026-04-18 17:35
ENTRA,529000,369383564,2026_04_02,2026-04-18 17:35
BIOEN,528215,197983418,2026_04_02,2026-04-18 17:35
KRGYO,512158,275246747,2026_04_02,2026-04-18 17:35
RGYAS,512045,105523000,2026_04_02,2026-04-18 17:35
TUKAS,510527,4499995929,2026_04_02,2026-04-18 17:35
YEOTK,497217,160933198,2026_04_02,2026-04-18 17:35
DURDO,491687,379703149,2026_04_02,2026-04-18 17:35
LIDER,466849,279500000,2026_04_02,2026-04-18 17:35
TURSG,461924,7907296076,2026_04_02,2026-04-18 17:35
ULKER,414659,338855989,2026_04_02,2026-04-18 17:35
KTSKR,411817,14691795,2026_04_02,2026-04-18 17:35
ENKAI,403680,874733059,2026_04_02,2026-04-18 17:35
GEDIK,401843,983076857,2026_04_02,2026-04-18 17:35
HATEK,400040,62998947,2026_04_02,2026-04-18 17:35
LYDHO,398002,197140970,2026_04_02,2026-04-18 17:35
INFO,388820,767463333,2026_04_02,2026-04-18 17:35
ARMGD,387089,54996000,2026_04_02,2026-04-18 17:35
SNICA,380716,321688855,2026_04_02,2026-04-18 17:35
ODAS,380152,1113798031,2026_04_02,2026-04-18 17:35
AZTEK,373549,279000000,2026_04_02,2026-04-18 17:35
ARDYZ,349038,279551557,2026_04_02,2026-04-18 17:35
GSDDE,326595,106850751,2026_04_02,2026-04-18 17:35
MAGEN,316820,719512140,2026_04_02,2026-04-18 17:35
SMRVA,306356,28000000,2026_04_02,2026-04-18 17:35
KUYAS,301013,398957788,2026_04_02,2026-04-18 17:35
BERA,287072,492027250,2026_04_02,2026-04-18 17:35
QUAGR,283376,1773200000,2026_04_02,2026-04-18 17:35
ONCSM,281312,10086000,2026_04_02,2026-04-18 17:35
AKSEN,274468,638545796,2026_04_02,2026-04-18 17:35
MARTI,259808,1475768116,2026_04_02,2026-04-18 17:35
TNZTP,258670,87499950,2026_04_02,2026-04-18 17:35
ECILC,241298,210589603,2026_04_02,2026-04-18 17:35
AKFYE,225081,551782160,2026_04_02,2026-04-18 17:35
UFUK,224988,46845974,2026_04_02,2026-04-18 17:35
EUREN,222924,1040132637,2026_04_02,2026-04-18 17:35
KBORU,221935,143999994,2026_04_02,2026-04-18 17:35
EKSUN,214581,171792833,2026_04_02,2026-04-18 17:35
KFEIN,212655,150306170,2026_04_02,2026-04-18 17:35
EBEBK,212314,40534692,2026_04_02,2026-04-18 17:35
IZMDC,203570,723225318,2026_04_02,2026-04-18 17:35
IZFAS,202207,156001658,2026_04_02,2026-04-18 17:35
KRDMB,196441,118762110,2026_04_02,2026-04-18 17:35
OSMEN,191031,159162130,2026_04_02,2026-04-18 17:35
ARASE,190541,49999991,2026_04_02,2026-04-18 17:35
MEKAG,190515,320319999,2026_04_02,2026-04-18 17:35
ARCLK,188736,170054765,2026_04_02,2026-04-18 17:35
TUREX,187738,432000000,2026_04_02,2026-04-18 17:35
KAREL,186477,329659497,2026_04_02,2026-04-18 17:35
SEGYO,179027,203351321,2026_04_02,2026-04-18 17:35
TATGD,169482,119286243,2026_04_02,2026-04-18 17:35
NATEN,163793,309374995,2026_04_02,2026-04-18 17:35
FADE,156846,42347497,2026_04_02,2026-04-18 17:35
ECOGR,156406,110000000,2026_04_02,2026-04-18 17:35
RALYH,153144,176370972,2026_04_02,2026-04-18 17:35
AVGYO,152327,111590302,2026_04_02,2026-04-18 17:35
BULGS,151346,72500000,2026_04_02,2026-04-18 17:35
DSTKF,150202,84533333,2026_04_02,2026-04-18 17:35
YGGYO,145309,240625951,2026_04_02,2026-04-18 17:35
SUWEN,140402,365687500,2026_04_02,2026-04-18 17:35
ENSRI,140344,236333503,2026_04_02,2026-04-18 17:35
ENJSA,131515,236209270,2026_04_02,2026-04-18 17:35
YYLGD,131358,369826200,2026_04_02,2026-04-18 17:35
DZGYO,123365,399777846,2026_04_02,2026-04-18 17:35
SAYAS,118273,42530887,2026_04_02,2026-04-18 17:35
AHGAZ,115807,659370871,2026_04_02,2026-04-18 17:35
BINBN,113197,17000000,2026_04_02,2026-04-18 17:35
