hisse,fark,adet2,tks2,kurum,donem,yukleme
CRDFA,2390,85977,74996857,PUSULA,2026_03_02,2026-04-18 17:30
OFSYM,2346,25528,22749998,PUSULA,2026_03_02,2026-04-18 17:30
ATAGY,2144,14047,45670114,PUSULA,2026_03_02,2026-04-18 17:30
DOFER,2061,14419,20172500,PUSULA,2026_03_02,2026-04-18 17:30
PPIETV,2001,2001,4120804,PUSULA,2026_03_02,2026-04-18 17:30
INVEO,2000,66789,998999954,PUSULA,2026_03_02,2026-04-18 17:30
DIRIT,1958,4287,10150123,PUSULA,2026_03_02,2026-04-18 17:30
OYAYO,1937,35860,19999941,PUSULA,2026_03_02,2026-04-18 17:30
SANEL,1904,21194,18112451,PUSULA,2026_03_02,2026-04-18 17:30
EGGUB,1890,5424,75862197,PUSULA,2026_03_02,2026-04-18 17:30
NETAS,1868,8699,31783484,PUSULA,2026_03_02,2026-04-18 17:30
EFOR,1801,16055,670679994,PUSULA,2026_03_02,2026-04-18 17:30
KUTPO,1786,14095,10524430,PUSULA,2026_03_02,2026-04-18 17:30
PAGYO,1673,4581,57781202,PUSULA,2026_03_02,2026-04-18 17:30
ULUUN,1653,59568,290523352,PUSULA,2026_03_02,2026-04-18 17:30
BAHKM,1593,13842,23289000,PUSULA,2026_03_02,2026-04-18 17:30
TMPOL,1542,2624,11039990,PUSULA,2026_03_02,2026-04-18 17:30
TABGD,1527,2631,52499906,PUSULA,2026_03_02,2026-04-18 17:30
VKING,1439,19882,30932905,PUSULA,2026_03_02,2026-04-18 17:30
IHYAY,1421,575066,388124996,PUSULA,2026_03_02,2026-04-18 17:30
JANTS,1418,46998,207607465,PUSULA,2026_03_02,2026-04-18 17:30
LOGO,1373,5704,74328248,PUSULA,2026_03_02,2026-04-18 17:30
MGROS,1321,11382,96563558,PUSULA,2026_03_02,2026-04-18 17:30
KNFRT,1218,29337,131747000,PUSULA,2026_03_02,2026-04-18 17:30
PARSN,1067,22360,34033246,PUSULA,2026_03_02,2026-04-18 17:30
EKSUN,1032,335235,171792833,PUSULA,2026_03_02,2026-04-18 17:30
CUSAN,1000,6941,18500000,PUSULA,2026_03_02,2026-04-18 17:30
DESPC,1000,6485,16023700,PUSULA,2026_03_02,2026-04-18 17:30
ENKAI,932,57012,874733059,PUSULA,2026_03_02,2026-04-18 17:30
KARTN,922,23771,72781126,PUSULA,2026_03_02,2026-04-18 17:30
IZMDC,912,322171,723225318,PUSULA,2026_03_02,2026-04-18 17:30
AVHOL,901,7422,26047279,PUSULA,2026_03_02,2026-04-18 17:30
DOHOL,894,82386,984706978,PUSULA,2026_03_02,2026-04-18 17:30
CONSE,832,376410,377854899,PUSULA,2026_03_02,2026-04-18 17:30
AGYO,829,126716,129036460,PUSULA,2026_03_02,2026-04-18 17:30
BINBN,825,5250,17000000,PUSULA,2026_03_02,2026-04-18 17:30
AYES,800,79642,87572392,PUSULA,2026_03_02,2026-04-18 17:30
ULKER,712,27334,338855989,PUSULA,2026_03_02,2026-04-18 17:30
BJKAS,700,273925,1776089716,PUSULA,2026_03_02,2026-04-18 17:30
AYGAZ,697,1869,98568807,PUSULA,2026_03_02,2026-04-18 17:30
KRGYO,697,118891,275246747,PUSULA,2026_03_02,2026-04-18 17:30
MPARK,662,17649,80869110,PUSULA,2026_03_02,2026-04-18 17:30
HTTBT,660,16715,82805422,PUSULA,2026_03_02,2026-04-18 17:30
TMSN,611,16493,44449999,PUSULA,2026_03_02,2026-04-18 17:30
ISFIN,601,31581,310154523,PUSULA,2026_03_02,2026-04-18 17:30
SAMAT,592,600651,103183797,PUSULA,2026_03_02,2026-04-18 17:30
CCOLA,567,11085,820001104,PUSULA,2026_03_02,2026-04-18 17:30
VBTYZ,551,41407,56160000,PUSULA,2026_03_02,2026-04-18 17:30
INVES,548,836,37480000,PUSULA,2026_03_02,2026-04-18 17:30
ANHYT,542,5181,88457041,PUSULA,2026_03_02,2026-04-18 17:30
BMSCH,539,36216,69277402,PUSULA,2026_03_02,2026-04-18 17:30
SAYAS,538,12552,42530887,PUSULA,2026_03_02,2026-04-18 17:30
ATLAS,534,4642,59999865,PUSULA,2026_03_02,2026-04-18 17:30
MARKA,502,7078,20802018,PUSULA,2026_03_02,2026-04-18 17:30
CLEBI,494,1976,5490178,PUSULA,2026_03_02,2026-04-18 17:30
TATGD,494,20629,119286243,PUSULA,2026_03_02,2026-04-18 17:30
ERBOS,453,7246,15899843,PUSULA,2026_03_02,2026-04-18 17:30
GARFA,401,8305,138399778,PUSULA,2026_03_02,2026-04-18 17:30
AYCES,394,854,1895369,PUSULA,2026_03_02,2026-04-18 17:30
MZHLD,376,220704,72215314,PUSULA,2026_03_02,2026-04-18 17:30
KAPLM,371,4293,4563571,PUSULA,2026_03_02,2026-04-18 17:30
ANGEN,360,128457,86440002,PUSULA,2026_03_02,2026-04-18 17:30
BOBET,336,81686,113999998,PUSULA,2026_03_02,2026-04-18 17:30
MNDTR,300,255585,910071938,PUSULA,2026_03_02,2026-04-18 17:30
ATEKS,276,2595,5441598,PUSULA,2026_03_02,2026-04-18 17:30
ATSYH,272,5153,7998869,PUSULA,2026_03_02,2026-04-18 17:30
AKCNS,265,11618,39359284,PUSULA,2026_03_02,2026-04-18 17:30
DEVA,250,12375,199971824,PUSULA,2026_03_02,2026-04-18 17:30
OTTO,238,5868,5824438,PUSULA,2026_03_02,2026-04-18 17:30
KLMSN,225,35683,30881297,PUSULA,2026_03_02,2026-04-18 17:30
AVTUR,203,3347,43067999,PUSULA,2026_03_02,2026-04-18 17:30
EUKYO,200,163856,19899963,PUSULA,2026_03_02,2026-04-18 17:30
POLHO,200,21324,164140074,PUSULA,2026_03_02,2026-04-18 17:30
GLBMD,199,17335,28880500,PUSULA,2026_03_02,2026-04-18 17:30
DERIM,189,1027,40403770,PUSULA,2026_03_02,2026-04-18 17:30
BEGYO,153,374240,290000000,PUSULA,2026_03_02,2026-04-18 17:30
PRKME,151,38922,53038641,PUSULA,2026_03_02,2026-04-18 17:30
SEYKM,150,484293,151040901,PUSULA,2026_03_02,2026-04-18 17:30
GLDTRF,145,3857,47350000,PUSULA,2026_03_02,2026-04-18 17:30
ECZYT,116,8623,45880511,PUSULA,2026_03_02,2026-04-18 17:30
IEYHO,91,190647,541032947,PUSULA,2026_03_02,2026-04-18 17:30
PENGD,88,108457,171069968,PUSULA,2026_03_02,2026-04-18 17:30
EDIP,85,6454,36468204,PUSULA,2026_03_02,2026-04-18 17:30
BVSAN,68,8560,13749998,PUSULA,2026_03_02,2026-04-18 17:30
TURGG,65,13285,32042988,PUSULA,2026_03_02,2026-04-18 17:30
SUMAS,50,2300,5434738,PUSULA,2026_03_02,2026-04-18 17:30
GSDHO,48,100455,999994969,PUSULA,2026_03_02,2026-04-18 17:30
MTRKS,44,677150,43633165,PUSULA,2026_03_02,2026-04-18 17:30
SONME,31,2698,4349319,PUSULA,2026_03_02,2026-04-18 17:30
LKMNH,31,749441,163262533,PUSULA,2026_03_02,2026-04-18 17:30
YONGA,30,6879,7198435,PUSULA,2026_03_02,2026-04-18 17:30
ISBIR,30,10131,14530542,PUSULA,2026_03_02,2026-04-18 17:30
BANVT,29,11049,36961044,PUSULA,2026_03_02,2026-04-18 17:30
EMNIS,29,4907,3429235,PUSULA,2026_03_02,2026-04-18 17:30
SUWEN,25,23674,365687500,PUSULA,2026_03_02,2026-04-18 17:30
LUKSK,22,4791,27257202,PUSULA,2026_03_02,2026-04-18 17:30
TLMAN,22,8510,10300000,PUSULA,2026_03_02,2026-04-18 17:30
DOKTA,20,4851,145872862,PUSULA,2026_03_02,2026-04-18 17:30
TBORG,16,5059,59392160,PUSULA,2026_03_02,2026-04-18 17:30
AKYHO,15,1362573,223895870,PUSULA,2026_03_02,2026-04-18 17:30
ALCAR,13,466,1721735,PUSULA,2026_03_02,2026-04-18 17:30
NUGYO,10,182035,324943976,PUSULA,2026_03_02,2026-04-18 17:30
ETILR,10,63886,156217454,PUSULA,2026_03_02,2026-04-18 17:30
ANELE,10,43637,151405542,PUSULA,2026_03_02,2026-04-18 17:30
INGRM,9,997,14969536,PUSULA,2026_03_02,2026-04-18 17:30
ALCTL,7,3710,13543218,PUSULA,2026_03_02,2026-04-18 17:30
POLTK,6,181,1125000,PUSULA,2026_03_02,2026-04-18 17:30
BURVA,2,351,4723271,PUSULA,2026_03_02,2026-04-18 17:30
ACSEL,1,3002,8589113,PUSULA,2026_03_02,2026-04-18 17:30
RAYSG,1,7949,51947024,PUSULA,2026_03_02,2026-04-18 17:30
TYIJWV,1,1250002,3912206,PUSULA,2026_03_02,2026-04-18 17:30
KORDS,1,16631,65421451,PUSULA,2026_03_02,2026-04-18 17:30
FVORI,0,18039,17564673,PUSULA,2026_03_02,2026-04-18 17:30
MEMSA,0,14507,160110709,PUSULA,2026_03_02,2026-04-18 17:30
BMEKS,0,35284,114192339,PUSULA,2026_03_02,2026-04-18 17:30
SKPLC,0,501,13084995,PUSULA,2026_03_02,2026-04-18 17:30
ISYAT,0,288773,152244291,PUSULA,2026_03_02,2026-04-18 17:30
EGCEY,0,8162,19749798,PUSULA,2026_03_02,2026-04-18 17:30
GATEG,0,3227,10570341,PUSULA,2026_03_02,2026-04-18 17:30
EGCYH,0,310,39900235,PUSULA,2026_03_02,2026-04-18 17:30
SNPAM,0,479,19679871,PUSULA,2026_03_02,2026-04-18 17:30
GEDIZ,0,5000,7163595,PUSULA,2026_03_02,2026-04-18 17:30
MRTGG,0,14130,14339249,PUSULA,2026_03_02,2026-04-18 17:30
EGCYO,0,2,21986285,PUSULA,2026_03_02,2026-04-18 17:30
GENYH,0,19619,9999906,PUSULA,2026_03_02,2026-04-18 17:30
ARTI,0,101,9881683,PUSULA,2026_03_02,2026-04-18 17:30
BASCM,0,1181,49238593,PUSULA,2026_03_02,2026-04-18 17:30
ATPET,0,21670,11403497,PUSULA,2026_03_02,2026-04-18 17:30
EGSER,0,321700,545751057,PUSULA,2026_03_02,2026-04-18 17:30
EGYO,0,4500,36676214,PUSULA,2026_03_02,2026-04-18 17:30
ARTOG,0,1,18578922,PUSULA,2026_03_02,2026-04-18 17:30
EKIZ,0,62,8198720,PUSULA,2026_03_02,2026-04-18 17:30
ORMA,0,1102,3663265,PUSULA,2026_03_02,2026-04-18 17:30
GOLDS,0,302820,192323946,PUSULA,2026_03_02,2026-04-18 17:30
BRKO,0,510412,138220828,PUSULA,2026_03_02,2026-04-18 17:30
AKSEL,0,1,7100000,PUSULA,2026_03_02,2026-04-18 17:30
BRMEN,0,50561,57566555,PUSULA,2026_03_02,2026-04-18 17:30
APMDLF,0,150,12300000,PUSULA,2026_03_02,2026-04-18 17:30
BIGCH,0,124947,368932945,PUSULA,2026_03_02,2026-04-18 17:30
ENPRA,0,8864,15294299,PUSULA,2026_03_02,2026-04-18 17:30
PAMEL,0,2564,21533681,PUSULA,2026_03_02,2026-04-18 17:30
TRNSK,0,1000,25616249,PUSULA,2026_03_02,2026-04-18 17:30
KRTEK,0,35590,18914650,PUSULA,2026_03_02,2026-04-18 17:30
KSTUR,0,82,3952560,PUSULA,2026_03_02,2026-04-18 17:30
TUMTK,0,8070,76370187,PUSULA,2026_03_02,2026-04-18 17:30
BYSAN,0,18373,16552134,PUSULA,2026_03_02,2026-04-18 17:30
DMISH,0,5,41526838,PUSULA,2026_03_02,2026-04-18 17:30
CASA,0,3270,4894317,PUSULA,2026_03_02,2026-04-18 17:30
UFUK,0,4407,46845974,PUSULA,2026_03_02,2026-04-18 17:30
UKIM,0,5000,2053621,PUSULA,2026_03_02,2026-04-18 17:30
LATEK,0,12001,39499512,PUSULA,2026_03_02,2026-04-18 17:30
BIGTK,0,1826,23834373,PUSULA,2026_03_02,2026-04-18 17:30
UMPAS,0,64227,19467894,PUSULA,2026_03_02,2026-04-18 17:30
UNTAR,0,10350,29562129,PUSULA,2026_03_02,2026-04-18 17:30
UZEL,0,124850,26329793,PUSULA,2026_03_02,2026-04-18 17:30
IHEVA,0,1130650,291631239,PUSULA,2026_03_02,2026-04-18 17:30
LIOYS,0,7250,31625013,PUSULA,2026_03_02,2026-04-18 17:30
CBSBO,0,500,14692447,PUSULA,2026_03_02,2026-04-18 17:30
PRTAS,0,0,21405233,PUSULA,2026_03_02,2026-04-18 17:30
QNBFK,0,6909,843137646,PUSULA,2026_03_02,2026-04-18 17:30
YBTAS,0,23692,31603898,PUSULA,2026_03_02,2026-04-18 17:30
QNBTR,0,25776,2571745911,PUSULA,2026_03_02,2026-04-18 17:30
YESIL,0,429947,640699949,PUSULA,2026_03_02,2026-04-18 17:30
YGGYO,0,123,240625741,PUSULA,2026_03_02,2026-04-18 17:30
YGYO,0,586070,1310632851,PUSULA,2026_03_02,2026-04-18 17:30
ASYAB,0,112752,477899601,PUSULA,2026_03_02,2026-04-18 17:30
ARAT,0,2858,39867975,PUSULA,2026_03_02,2026-04-18 17:30
YYAPI,0,3498412,1705025550,PUSULA,2026_03_02,2026-04-18 17:30
ATAC,0,66667,103398067,PUSULA,2026_03_02,2026-04-18 17:30
RODRG,0,63334,16822352,PUSULA,2026_03_02,2026-04-18 17:30
CLKHO,0,12467,26183651,PUSULA,2026_03_02,2026-04-18 17:30
LYDYE,0,8,1391287,PUSULA,2026_03_02,2026-04-18 17:30
FENIS,0,1,26080019,PUSULA,2026_03_02,2026-04-18 17:30
SALIX,0,2,4949230,PUSULA,2026_03_02,2026-04-18 17:30
CMENT,0,2241,56829666,PUSULA,2026_03_02,2026-04-18 17:30
ANELT,0,1,43199817,PUSULA,2026_03_02,2026-04-18 17:30
PSIFAV,0,0,2296736,PUSULA,2026_03_02,2026-04-18 17:30
AKPAZ,0,35619,22488832,PUSULA,2026_03_02,2026-04-18 17:30
AAIDZV,-1,0,2490652,PUSULA,2026_03_02,2026-04-18 17:30
AKMGY,-1,8551,21568998,PUSULA,2026_03_02,2026-04-18 17:30
FMIZP,-3,640,3497641,PUSULA,2026_03_02,2026-04-18 17:30
INTEK,-15,831,5043584,PUSULA,2026_03_02,2026-04-18 17:30
CELHA,-15,25327,146124225,PUSULA,2026_03_02,2026-04-18 17:30
ATAKP,-21,18938,28224000,PUSULA,2026_03_02,2026-04-18 17:30
PSDTC,-29,16177,6599991,PUSULA,2026_03_02,2026-04-18 17:30
MRSHL,-36,641,4212888,PUSULA,2026_03_02,2026-04-18 17:30
TRHOL,-44,146006,17635692,PUSULA,2026_03_02,2026-04-18 17:30
TGSAS,-46,661,12348294,PUSULA,2026_03_02,2026-04-18 17:30
SDTTR,-60,8928,15990000,PUSULA,2026_03_02,2026-04-18 17:30
KONYA,-73,287,1646416,PUSULA,2026_03_02,2026-04-18 17:30
CMBTN,-86,1874,1023000,PUSULA,2026_03_02,2026-04-18 17:30
GOLTS,-89,2794,12422783,PUSULA,2026_03_02,2026-04-18 17:30
MMCAS,-100,6287,12394294,PUSULA,2026_03_02,2026-04-18 17:30
TARKM,-108,3482,4999997,PUSULA,2026_03_02,2026-04-18 17:30
ZGOLDF,-118,1948,152040000,PUSULA,2026_03_02,2026-04-18 17:30
EGEEN,-123,1895,1137161,PUSULA,2026_03_02,2026-04-18 17:30
BAKAB,-127,6213,34985326,PUSULA,2026_03_02,2026-04-18 17:30
GESAN,-133,94214,141759179,PUSULA,2026_03_02,2026-04-18 17:30
CRFSA,-140,15141,18312793,PUSULA,2026_03_02,2026-04-18 17:30
ZEDUR,-161,189906,69899991,PUSULA,2026_03_02,2026-04-18 17:30
MTRYO,-180,61695,39900000,PUSULA,2026_03_02,2026-04-18 17:30
KENT,-190,380,1786507,PUSULA,2026_03_02,2026-04-18 17:30
TSKB,-192,641900,1516591673,PUSULA,2026_03_02,2026-04-18 17:30
IHGZT,-200,390566,570666228,PUSULA,2026_03_02,2026-04-18 17:30
BFREN,-202,4016,24586148,PUSULA,2026_03_02,2026-04-18 17:30
GLCVY,-205,55037,26400000,PUSULA,2026_03_02,2026-04-18 17:30
NUHCM,-209,3527,33164430,PUSULA,2026_03_02,2026-04-18 17:30
SMRVA,-211,17325,28000000,PUSULA,2026_03_02,2026-04-18 17:30
BRYAT,-223,4981,10264685,PUSULA,2026_03_02,2026-04-18 17:30
VERUS,-236,2277,34499937,PUSULA,2026_03_02,2026-04-18 17:30
ISGSY,-281,4477,47378729,PUSULA,2026_03_02,2026-04-18 17:30
MAALT,-306,679,4763850,PUSULA,2026_03_02,2026-04-18 17:30
IHAAS,-310,2617,56031248,PUSULA,2026_03_02,2026-04-18 17:30
ISGYO,-328,5625,531312439,PUSULA,2026_03_02,2026-04-18 17:30
OTKAR,-331,15413,33417145,PUSULA,2026_03_02,2026-04-18 17:30
KLNMA,-485,39610,91846864,PUSULA,2026_03_02,2026-04-18 17:30
BRSAN,-491,15386,35912460,PUSULA,2026_03_02,2026-04-18 17:30
GMSTRF,-589,21832,74550000,PUSULA,2026_03_02,2026-04-18 17:30
DNISI,-626,31531,59171727,PUSULA,2026_03_02,2026-04-18 17:30
OBASE,-717,16721,14924000,PUSULA,2026_03_02,2026-04-18 17:30
SUNTK,-722,37366,145280000,PUSULA,2026_03_02,2026-04-18 17:30
VESBE,-733,490044,503578425,PUSULA,2026_03_02,2026-04-18 17:30
ULUSE,-738,2386,24000000,PUSULA,2026_03_02,2026-04-18 17:30
AGESA,-799,8398,35829553,PUSULA,2026_03_02,2026-04-18 17:30
COSMO,-800,408,6494091,PUSULA,2026_03_02,2026-04-18 17:30
SKYLP,-822,3592,7159255,PUSULA,2026_03_02,2026-04-18 17:30
NIBAS,-847,250407,267767946,PUSULA,2026_03_02,2026-04-18 17:30
AKENR,-861,69889,385189246,PUSULA,2026_03_02,2026-04-18 17:30
HKTM,-891,48079,72747495,PUSULA,2026_03_02,2026-04-18 17:30
GRTHO,-917,21663,36745000,PUSULA,2026_03_02,2026-04-18 17:30
PKENT,-946,13404,23766169,PUSULA,2026_03_02,2026-04-18 17:30
TDGYO,-952,524340,61998213,PUSULA,2026_03_02,2026-04-18 17:30
VERTU,-989,9502,22000000,PUSULA,2026_03_02,2026-04-18 17:30
KONKA,-1010,104329,89670000,PUSULA,2026_03_02,2026-04-18 17:30
TRGYO,-1010,10126,251573369,PUSULA,2026_03_02,2026-04-18 17:30
PPITMV,-1011,11944,6420418,PUSULA,2026_03_02,2026-04-18 17:30
ALKLC,-1074,51693,45382467,PUSULA,2026_03_02,2026-04-18 17:30
ERCB,-1080,51408,39113273,PUSULA,2026_03_02,2026-04-18 17:30
SEKFK,-1100,20003,62311473,PUSULA,2026_03_02,2026-04-18 17:30
VKFYO,-1106,26507,26473700,PUSULA,2026_03_02,2026-04-18 17:30
NTGAZ,-1136,433954,276000000,PUSULA,2026_03_02,2026-04-18 17:30
PKART,-1148,15871,11048497,PUSULA,2026_03_02,2026-04-18 17:30
TTRAK,-1150,21872,24967148,PUSULA,2026_03_02,2026-04-18 17:30
SANKO,-1163,9060,37499197,PUSULA,2026_03_02,2026-04-18 17:30
EGPRO,-1173,16118,175170570,PUSULA,2026_03_02,2026-04-18 17:30
ARTMS,-1195,42520,28399999,PUSULA,2026_03_02,2026-04-18 17:30
DESA,-1261,15025,171107590,PUSULA,2026_03_02,2026-04-18 17:30
BESLR,-1287,80423,658098036,PUSULA,2026_03_02,2026-04-18 17:30
DOAS,-1527,32618,97899928,PUSULA,2026_03_02,2026-04-18 17:30
BURCE,-1535,23724,44422390,PUSULA,2026_03_02,2026-04-18 17:30
TKFEN,-1560,27975,230848007,PUSULA,2026_03_02,2026-04-18 17:30
MAVI,-1599,49536,576779312,PUSULA,2026_03_02,2026-04-18 17:30
VANGD,-1702,49156,24374995,PUSULA,2026_03_02,2026-04-18 17:30
KUVVA,-1719,5071,24204585,PUSULA,2026_03_02,2026-04-18 17:30
RUBNS,-1735,17052,42377765,PUSULA,2026_03_02,2026-04-18 17:30
ONRYT,-1736,51802,19730000,PUSULA,2026_03_02,2026-04-18 17:30
OZRDN,-1769,21005,57107579,PUSULA,2026_03_02,2026-04-18 17:30
AYEN,-1774,65307,55531320,PUSULA,2026_03_02,2026-04-18 17:30
BRISA,-1819,2654,31247472,PUSULA,2026_03_02,2026-04-18 17:30
SMART,-1838,34313,29737499,PUSULA,2026_03_02,2026-04-18 17:30
KGYO,-1886,4093670,767894934,PUSULA,2026_03_02,2026-04-18 17:30
TSGYO,-2000,224379,266499982,PUSULA,2026_03_02,2026-04-18 17:30
ARCLK,-2061,34247,170054765,PUSULA,2026_03_02,2026-04-18 17:30
DYOBY,-2125,249221,186553687,PUSULA,2026_03_02,2026-04-18 17:30
DUNYH,-2219,50266,36443197,PUSULA,2026_03_02,2026-04-18 17:30
AVGYO,-2254,1141,111590302,PUSULA,2026_03_02,2026-04-18 17:30
ANSGR,-2603,36261,1564416026,PUSULA,2026_03_02,2026-04-18 17:30
ISDMR,-2681,147209,147631816,PUSULA,2026_03_02,2026-04-18 17:30
INTEM,-2854,393,9428747,PUSULA,2026_03_02,2026-04-18 17:30
NTHOL,-2993,11433,485479112,PUSULA,2026_03_02,2026-04-18 17:30
SEGMN,-3050,2742,80999980,PUSULA,2026_03_02,2026-04-18 17:30
HRKET,-3146,38260,24000000,PUSULA,2026_03_02,2026-04-18 17:30
KOTON,-3251,44576,136599922,PUSULA,2026_03_02,2026-04-18 17:30
ELITE,-3255,95958,44650000,PUSULA,2026_03_02,2026-04-18 17:30
FENER,-3260,1279719,2772321468,PUSULA,2026_03_02,2026-04-18 17:30
SELVA,-3307,867721,747897737,PUSULA,2026_03_02,2026-04-18 17:30
OYAKC,-3439,149274,4656879379,PUSULA,2026_03_02,2026-04-18 17:30
KTSKR,-3505,28165,14691795,PUSULA,2026_03_02,2026-04-18 17:30
PRDGS,-3544,23460,110850000,PUSULA,2026_03_02,2026-04-18 17:30
MAGEN,-3604,29351,719512140,PUSULA,2026_03_02,2026-04-18 17:30
PINSU,-3632,57229,101635846,PUSULA,2026_03_02,2026-04-18 17:30
TTKOM,-3657,50960,524999999,PUSULA,2026_03_02,2026-04-18 17:30
MAKIM,-3733,5435,42559998,PUSULA,2026_03_02,2026-04-18 17:30
ALTNY,-3748,134159,399885115,PUSULA,2026_03_02,2026-04-18 17:30
KLKIM,-3754,42397,138383655,PUSULA,2026_03_02,2026-04-18 17:30
BLCYT,-3839,171670,49088907,PUSULA,2026_03_02,2026-04-18 17:30
BRKVY,-4011,325482,13618361,PUSULA,2026_03_02,2026-04-18 17:30
IZINV,-4038,3582,13540386,PUSULA,2026_03_02,2026-04-18 17:30
OYLUM,-4053,50343,80937367,PUSULA,2026_03_02,2026-04-18 17:30
ORGE,-4192,28432,41839996,PUSULA,2026_03_02,2026-04-18 17:30
KRONT,-4216,3555,116892885,PUSULA,2026_03_02,2026-04-18 17:30
PATEK,-4328,370529,293081892,PUSULA,2026_03_02,2026-04-18 17:30
ULAS,-4634,17071,25200172,PUSULA,2026_03_02,2026-04-18 17:30
GEDZA,-4715,25223,42983624,PUSULA,2026_03_02,2026-04-18 17:30
METRO,-5041,856777,539989959,PUSULA,2026_03_02,2026-04-18 17:30
SARKY,-5061,47628,999999671,PUSULA,2026_03_02,2026-04-18 17:30
AYDEM,-5181,8263,130000000,PUSULA,2026_03_02,2026-04-18 17:30
GUBRF,-5354,9789,85359736,PUSULA,2026_03_02,2026-04-18 17:30
AKSUE,-5406,25037,56376184,PUSULA,2026_03_02,2026-04-18 17:30
GOODY,-5655,208910,132804473,PUSULA,2026_03_02,2026-04-18 17:30
VSNMD,-5705,20825,24000000,PUSULA,2026_03_02,2026-04-18 17:30
KLYPV,-5925,148940,46334639,PUSULA,2026_03_02,2026-04-18 17:30
BULGS,-6118,81509,72500000,PUSULA,2026_03_02,2026-04-18 17:30
BALSU,-6600,62742,278000000,PUSULA,2026_03_02,2026-04-18 17:30
HOROZ,-6630,4457,24599986,PUSULA,2026_03_02,2026-04-18 17:30
LMKDC,-7006,39521,155929999,PUSULA,2026_03_02,2026-04-18 17:30
CEMTS,-7040,150020,233425986,PUSULA,2026_03_02,2026-04-18 17:30
ATATP,-7063,38977,18809999,PUSULA,2026_03_02,2026-04-18 17:30
GENTS,-7135,650274,749958921,PUSULA,2026_03_02,2026-04-18 17:30
AGHOL,-7180,29172,1068828243,PUSULA,2026_03_02,2026-04-18 17:30
SODSN,-8000,43368,45429261,PUSULA,2026_03_02,2026-04-18 17:30
UNLU,-8080,87633,102181558,PUSULA,2026_03_02,2026-04-18 17:30
BAGFS,-8097,25862,100042745,PUSULA,2026_03_02,2026-04-18 17:30
CIMSA,-8352,135955,488470290,PUSULA,2026_03_02,2026-04-18 17:30
DCTTR,-8790,108140,157328724,PUSULA,2026_03_02,2026-04-18 17:30
PNSUT,-8817,132797,128323851,PUSULA,2026_03_02,2026-04-18 17:30
KOCMT,-9433,640760,587485478,PUSULA,2026_03_02,2026-04-18 17:30
DURDO,-9979,845250,379703149,PUSULA,2026_03_02,2026-04-18 17:30
IDGYO,-10001,16982,118909256,PUSULA,2026_03_02,2026-04-18 17:30
PNLSN,-10006,35886,34752383,PUSULA,2026_03_02,2026-04-18 17:30
TKNSA,-10074,65097,100485379,PUSULA,2026_03_02,2026-04-18 17:30
YUNSA,-10177,2305341,202164056,PUSULA,2026_03_02,2026-04-18 17:30
GSDDE,-10197,75500,106850751,PUSULA,2026_03_02,2026-04-18 17:30
TEZOL,-10909,125823,139999972,PUSULA,2026_03_02,2026-04-18 17:30
OZYSR,-10962,338425,40488000,PUSULA,2026_03_02,2026-04-18 17:30
HUBVC,-11500,609654,277189572,PUSULA,2026_03_02,2026-04-18 17:30
ICBCT,-11644,67558,216761845,PUSULA,2026_03_02,2026-04-18 17:30
TAVHL,-11775,17953,213213415,PUSULA,2026_03_02,2026-04-18 17:30
CEOEM,-11871,99937,22209658,PUSULA,2026_03_02,2026-04-18 17:30
GRSEL,-11973,9443,29650000,PUSULA,2026_03_02,2026-04-18 17:30
ALFAS,-12339,44205,84639559,PUSULA,2026_03_02,2026-04-18 17:30
VESTL,-13132,123732,295447203,PUSULA,2026_03_02,2026-04-18 17:30
GEREL,-13517,288974,219036379,PUSULA,2026_03_02,2026-04-18 17:30
KLGYO,-13729,440665,689275638,PUSULA,2026_03_02,2026-04-18 17:30
BOSSA,-14117,54203,508724189,PUSULA,2026_03_02,2026-04-18 17:30
LILAK,-14182,105323,260252705,PUSULA,2026_03_02,2026-04-18 17:30
EBEBK,-14712,6966,40534692,PUSULA,2026_03_02,2026-04-18 17:30
IZFAS,-15094,3347983,156001658,PUSULA,2026_03_02,2026-04-18 17:30
MAKTK,-15357,371263,184370066,PUSULA,2026_03_02,2026-04-18 17:30
DZGYO,-15851,28096,399777846,PUSULA,2026_03_02,2026-04-18 17:30
BIENY,-15898,126525,83144831,PUSULA,2026_03_02,2026-04-18 17:30
BNTAS,-16464,130915,170624998,PUSULA,2026_03_02,2026-04-18 17:30
MHRGY,-16564,291894,310499991,PUSULA,2026_03_02,2026-04-18 17:30
GWIND,-16869,60663,179165491,PUSULA,2026_03_02,2026-04-18 17:30
TCKRC,-17278,28000,70000000,PUSULA,2026_03_02,2026-04-18 17:30
KRVGD,-17461,39423,596159766,PUSULA,2026_03_02,2026-04-18 17:30
EUYO,-18421,10162,19932875,PUSULA,2026_03_02,2026-04-18 17:30
NETCD,-18556,49690,40000000,PUSULA,2026_03_02,2026-04-18 17:30
VAKKO,-18587,3111,30788486,PUSULA,2026_03_02,2026-04-18 17:30
ADGYO,-19516,88189,379654333,PUSULA,2026_03_02,2026-04-18 17:30
ENDAE,-20105,64899,123506958,PUSULA,2026_03_02,2026-04-18 17:30
AKGRT,-20676,10942,629007625,PUSULA,2026_03_02,2026-04-18 17:30
OZGYO,-22106,1691182,490916869,PUSULA,2026_03_02,2026-04-18 17:30
